wavelength,polarizability,Uncertainty
1245.25,762.54,2.26
1245.26,762.53,2.26
1245.27,762.52,2.26
1245.28,762.5,2.26
1245.29,762.49,2.26
1245.3,762.48,2.26
1245.31,762.47,2.26
1245.32,762.46,2.26
1245.33,762.45,2.26
1245.34,762.44,2.26
1245.35,762.42,2.26
1245.36,762.41,2.26
1245.37,762.4,2.26
1245.38,762.39,2.26
1245.39,762.38,2.26
1245.4,762.37,2.26
1245.41,762.36,2.26
1245.42,762.34,2.26
1245.43,762.33,2.26
1245.44,762.32,2.26
1245.45,762.31,2.26
1245.46,762.3,2.26
1245.47,762.29,2.26
1245.48,762.28,2.26
1245.49,762.27,2.26
1245.5,762.25,2.26
1245.51,762.24,2.26
1245.52,762.23,2.26
1245.53,762.22,2.26
1245.54,762.21,2.26
1245.55,762.2,2.26
1245.56,762.19,2.25
1245.57,762.17,2.25
1245.58,762.16,2.25
1245.59,762.15,2.25
1245.6,762.14,2.25
1245.61,762.13,2.25
1245.62,762.12,2.25
1245.63,762.11,2.25
1245.64,762.1,2.25
1245.65,762.08,2.25
1245.66,762.07,2.25
1245.67,762.06,2.25
1245.68,762.05,2.25
1245.69,762.04,2.25
1245.7,762.03,2.25
1245.71,762.02,2.25
1245.72,762,2.25
1245.73,761.99,2.25
1245.74,761.98,2.25
1245.75,761.97,2.25
1245.76,761.96,2.25
1245.77,761.95,2.25
1245.78,761.94,2.25
1245.79,761.92,2.25
1245.8,761.91,2.25
1245.81,761.9,2.25
1245.82,761.89,2.25
1245.83,761.88,2.25
1245.84,761.87,2.25
1245.85,761.86,2.25
1245.86,761.85,2.25
1245.87,761.83,2.25
1245.88,761.82,2.25
1245.89,761.81,2.25
1245.9,761.8,2.25
1245.91,761.79,2.25
1245.92,761.78,2.25
1245.93,761.77,2.25
1245.94,761.75,2.25
1245.95,761.74,2.25
1245.96,761.73,2.25
1245.97,761.72,2.25
1245.98,761.71,2.25
1245.99,761.7,2.25
1246,761.69,2.25
1246.01,761.68,2.25
1246.02,761.66,2.25
1246.03,761.65,2.25
1246.04,761.64,2.25
1246.05,761.63,2.25
1246.06,761.62,2.25
1246.07,761.61,2.25
1246.08,761.6,2.25
1246.09,761.59,2.25
1246.1,761.57,2.25
1246.11,761.56,2.25
1246.12,761.55,2.25
1246.13,761.54,2.25
1246.14,761.53,2.25
1246.15,761.52,2.25
1246.16,761.51,2.25
1246.17,761.49,2.25
1246.18,761.48,2.25
1246.19,761.47,2.25
1246.2,761.46,2.25
1246.21,761.45,2.25
1246.22,761.44,2.25
1246.23,761.43,2.25
1246.24,761.42,2.25
1246.25,761.4,2.25
1246.26,761.39,2.25
1246.27,761.38,2.25
1246.28,761.37,2.25
1246.29,761.36,2.25
1246.3,761.35,2.25
1246.31,761.34,2.25
1246.32,761.32,2.25
1246.33,761.31,2.25
1246.34,761.3,2.25
1246.35,761.29,2.25
1246.36,761.28,2.25
1246.37,761.27,2.25
1246.38,761.26,2.25
1246.39,761.25,2.25
1246.4,761.23,2.25
1246.41,761.22,2.25
1246.42,761.21,2.25
1246.43,761.2,2.25
1246.44,761.19,2.25
1246.45,761.18,2.25
1246.46,761.17,2.25
1246.47,761.16,2.25
1246.48,761.14,2.25
1246.49,761.13,2.25
1246.5,761.12,2.25
1246.51,761.11,2.25
1246.52,761.1,2.25
1246.53,761.09,2.25
1246.54,761.08,2.25
1246.55,761.07,2.25
1246.56,761.05,2.25
1246.57,761.04,2.25
1246.58,761.03,2.25
1246.59,761.02,2.25
1246.6,761.01,2.25
1246.61,761,2.25
1246.62,760.99,2.25
1246.63,760.97,2.25
1246.64,760.96,2.25
1246.65,760.95,2.25
1246.66,760.94,2.25
1246.67,760.93,2.25
1246.68,760.92,2.25
1246.69,760.91,2.25
1246.7,760.9,2.25
1246.71,760.88,2.25
1246.72,760.87,2.25
1246.73,760.86,2.25
1246.74,760.85,2.25
1246.75,760.84,2.25
1246.76,760.83,2.25
1246.77,760.82,2.25
1246.78,760.81,2.25
1246.79,760.79,2.25
1246.8,760.78,2.25
1246.81,760.77,2.25
1246.82,760.76,2.25
1246.83,760.75,2.25
1246.84,760.74,2.25
1246.85,760.73,2.25
1246.86,760.72,2.25
1246.87,760.7,2.25
1246.88,760.69,2.25
1246.89,760.68,2.25
1246.9,760.67,2.25
1246.91,760.66,2.25
1246.92,760.65,2.25
1246.93,760.64,2.25
1246.94,760.63,2.25
1246.95,760.61,2.25
1246.96,760.6,2.25
1246.97,760.59,2.25
1246.98,760.58,2.25
1246.99,760.57,2.25
1247,760.56,2.25
1247.01,760.55,2.25
1247.02,760.54,2.25
1247.03,760.52,2.25
1247.04,760.51,2.25
1247.05,760.5,2.25
1247.06,760.49,2.25
1247.07,760.48,2.25
1247.08,760.47,2.25
1247.09,760.46,2.25
1247.1,760.45,2.25
1247.11,760.43,2.25
1247.12,760.42,2.25
1247.13,760.41,2.25
1247.14,760.4,2.25
1247.15,760.39,2.25
1247.16,760.38,2.25
1247.17,760.37,2.25
1247.18,760.36,2.25
1247.19,760.34,2.25
1247.2,760.33,2.25
1247.21,760.32,2.25
1247.22,760.31,2.25
1247.23,760.3,2.25
1247.24,760.29,2.25
1247.25,760.28,2.25
1247.26,760.27,2.25
1247.27,760.25,2.25
1247.28,760.24,2.25
1247.29,760.23,2.25
1247.3,760.22,2.25
1247.31,760.21,2.25
1247.32,760.2,2.25
1247.33,760.19,2.25
1247.34,760.18,2.25
1247.35,760.16,2.25
1247.36,760.15,2.25
1247.37,760.14,2.25
1247.38,760.13,2.25
1247.39,760.12,2.25
1247.4,760.11,2.25
1247.41,760.1,2.25
1247.42,760.09,2.25
1247.43,760.07,2.25
1247.44,760.06,2.25
1247.45,760.05,2.25
1247.46,760.04,2.25
1247.47,760.03,2.25
1247.48,760.02,2.25
1247.49,760.01,2.25
1247.5,760,2.25
1247.51,759.98,2.25
1247.52,759.97,2.25
1247.53,759.96,2.25
1247.54,759.95,2.25
1247.55,759.94,2.25
1247.56,759.93,2.25
1247.57,759.92,2.25
1247.58,759.91,2.25
1247.59,759.89,2.25
1247.6,759.88,2.25
1247.61,759.87,2.25
1247.62,759.86,2.25
1247.63,759.85,2.25
1247.64,759.84,2.25
1247.65,759.83,2.25
1247.66,759.82,2.25
1247.67,759.8,2.25
1247.68,759.79,2.25
1247.69,759.78,2.25
1247.7,759.77,2.25
1247.71,759.76,2.25
1247.72,759.75,2.25
1247.73,759.74,2.25
1247.74,759.73,2.25
1247.75,759.71,2.25
1247.76,759.7,2.25
1247.77,759.69,2.25
1247.78,759.68,2.25
1247.79,759.67,2.25
1247.8,759.66,2.25
1247.81,759.65,2.25
1247.82,759.64,2.25
1247.83,759.63,2.25
1247.84,759.61,2.25
1247.85,759.6,2.25
1247.86,759.59,2.25
1247.87,759.58,2.25
1247.88,759.57,2.25
1247.89,759.56,2.25
1247.9,759.55,2.25
1247.91,759.54,2.25
1247.92,759.52,2.25
1247.93,759.51,2.25
1247.94,759.5,2.25
1247.95,759.49,2.25
1247.96,759.48,2.25
1247.97,759.47,2.25
1247.98,759.46,2.25
1247.99,759.45,2.25
1248,759.43,2.25
1248.01,759.42,2.25
1248.02,759.41,2.25
1248.03,759.4,2.25
1248.04,759.39,2.25
1248.05,759.38,2.25
1248.06,759.37,2.25
1248.07,759.36,2.25
1248.08,759.35,2.25
1248.09,759.33,2.25
1248.1,759.32,2.25
1248.11,759.31,2.25
1248.12,759.3,2.25
1248.13,759.29,2.25
1248.14,759.28,2.25
1248.15,759.27,2.25
1248.16,759.26,2.25
1248.17,759.24,2.25
1248.18,759.23,2.25
1248.19,759.22,2.25
1248.2,759.21,2.25
1248.21,759.2,2.25
1248.22,759.19,2.25
1248.23,759.18,2.25
1248.24,759.17,2.25
1248.25,759.15,2.25
1248.26,759.14,2.25
1248.27,759.13,2.25
1248.28,759.12,2.25
1248.29,759.11,2.25
1248.3,759.1,2.25
1248.31,759.09,2.25
1248.32,759.08,2.25
1248.33,759.07,2.25
1248.34,759.05,2.25
1248.35,759.04,2.25
1248.36,759.03,2.25
1248.37,759.02,2.24
1248.38,759.01,2.24
1248.39,759,2.24
1248.4,758.99,2.24
1248.41,758.98,2.24
1248.42,758.96,2.24
1248.43,758.95,2.24
1248.44,758.94,2.24
1248.45,758.93,2.24
1248.46,758.92,2.24
1248.47,758.91,2.24
1248.48,758.9,2.24
1248.49,758.89,2.24
1248.5,758.88,2.24
1248.51,758.86,2.24
1248.52,758.85,2.24
1248.53,758.84,2.24
1248.54,758.83,2.24
1248.55,758.82,2.24
1248.56,758.81,2.24
1248.57,758.8,2.24
1248.58,758.79,2.24
1248.59,758.77,2.24
1248.6,758.76,2.24
1248.61,758.75,2.24
1248.62,758.74,2.24
1248.63,758.73,2.24
1248.64,758.72,2.24
1248.65,758.71,2.24
1248.66,758.7,2.24
1248.67,758.69,2.24
1248.68,758.67,2.24
1248.69,758.66,2.24
1248.7,758.65,2.24
1248.71,758.64,2.24
1248.72,758.63,2.24
1248.73,758.62,2.24
1248.74,758.61,2.24
1248.75,758.6,2.24
1248.76,758.59,2.24
1248.77,758.57,2.24
1248.78,758.56,2.24
1248.79,758.55,2.24
1248.8,758.54,2.24
1248.81,758.53,2.24
1248.82,758.52,2.24
1248.83,758.51,2.24
1248.84,758.5,2.24
1248.85,758.48,2.24
1248.86,758.47,2.24
1248.87,758.46,2.24
1248.88,758.45,2.24
1248.89,758.44,2.24
1248.9,758.43,2.24
1248.91,758.42,2.24
1248.92,758.41,2.24
1248.93,758.4,2.24
1248.94,758.38,2.24
1248.95,758.37,2.24
1248.96,758.36,2.24
1248.97,758.35,2.24
1248.98,758.34,2.24
1248.99,758.33,2.24
1249,758.32,2.24
1249.01,758.31,2.24
1249.02,758.3,2.24
1249.03,758.28,2.24
1249.04,758.27,2.24
1249.05,758.26,2.24
1249.06,758.25,2.24
1249.07,758.24,2.24
1249.08,758.23,2.24
1249.09,758.22,2.24
1249.1,758.21,2.24
1249.11,758.2,2.24
1249.12,758.18,2.24
1249.13,758.17,2.24
1249.14,758.16,2.24
1249.15,758.15,2.24
1249.16,758.14,2.24
1249.17,758.13,2.24
1249.18,758.12,2.24
1249.19,758.11,2.24
1249.2,758.1,2.24
1249.21,758.08,2.24
1249.22,758.07,2.24
1249.23,758.06,2.24
1249.24,758.05,2.24
1249.25,758.04,2.24
1249.26,758.03,2.24
1249.27,758.02,2.24
1249.28,758.01,2.24
1249.29,757.99,2.24
1249.3,757.98,2.24
1249.31,757.97,2.24
1249.32,757.96,2.24
1249.33,757.95,2.24
1249.34,757.94,2.24
1249.35,757.93,2.24
1249.36,757.92,2.24
1249.37,757.91,2.24
1249.38,757.89,2.24
1249.39,757.88,2.24
1249.4,757.87,2.24
1249.41,757.86,2.24
1249.42,757.85,2.24
1249.43,757.84,2.24
1249.44,757.83,2.24
1249.45,757.82,2.24
1249.46,757.81,2.24
1249.47,757.79,2.24
1249.48,757.78,2.24
1249.49,757.77,2.24
1249.5,757.76,2.24
1249.51,757.75,2.24
1249.52,757.74,2.24
1249.53,757.73,2.24
1249.54,757.72,2.24
1249.55,757.71,2.24
1249.56,757.69,2.24
1249.57,757.68,2.24
1249.58,757.67,2.24
1249.59,757.66,2.24
1249.6,757.65,2.24
1249.61,757.64,2.24
1249.62,757.63,2.24
1249.63,757.62,2.24
1249.64,757.61,2.24
1249.65,757.59,2.24
1249.66,757.58,2.24
1249.67,757.57,2.24
1249.68,757.56,2.24
1249.69,757.55,2.24
1249.7,757.54,2.24
1249.71,757.53,2.24
1249.72,757.52,2.24
1249.73,757.51,2.24
1249.74,757.5,2.24
1249.75,757.48,2.24
1249.76,757.47,2.24
1249.77,757.46,2.24
1249.78,757.45,2.24
1249.79,757.44,2.24
1249.8,757.43,2.24
1249.81,757.42,2.24
1249.82,757.41,2.24
1249.83,757.4,2.24
1249.84,757.38,2.24
1249.85,757.37,2.24
1249.86,757.36,2.24
1249.87,757.35,2.24
1249.88,757.34,2.24
1249.89,757.33,2.24
1249.9,757.32,2.24
1249.91,757.31,2.24
1249.92,757.3,2.24
1249.93,757.28,2.24
1249.94,757.27,2.24
1249.95,757.26,2.24
1249.96,757.25,2.24
1249.97,757.24,2.24
1249.98,757.23,2.24
1249.99,757.22,2.24
1250,757.21,2.24
1250.01,757.2,2.24
1250.02,757.18,2.24
1250.03,757.17,2.24
1250.04,757.16,2.24
1250.05,757.15,2.24
1250.06,757.14,2.24
1250.07,757.13,2.24
1250.08,757.12,2.24
1250.09,757.11,2.24
1250.1,757.1,2.24
1250.11,757.08,2.24
1250.12,757.07,2.24
1250.13,757.06,2.24
1250.14,757.05,2.24
1250.15,757.04,2.24
1250.16,757.03,2.24
1250.17,757.02,2.24
1250.18,757.01,2.24
1250.19,757,2.24
1250.2,756.99,2.24
1250.21,756.97,2.24
1250.22,756.96,2.24
1250.23,756.95,2.24
1250.24,756.94,2.24
1250.25,756.93,2.24
1250.26,756.92,2.24
1250.27,756.91,2.24
1250.28,756.9,2.24
1250.29,756.89,2.24
1250.3,756.87,2.24
1250.31,756.86,2.24
1250.32,756.85,2.24
1250.33,756.84,2.24
1250.34,756.83,2.24
1250.35,756.82,2.24
1250.36,756.81,2.24
1250.37,756.8,2.24
1250.38,756.79,2.24
1250.39,756.78,2.24
1250.4,756.76,2.24
1250.41,756.75,2.24
1250.42,756.74,2.24
1250.43,756.73,2.24
1250.44,756.72,2.24
1250.45,756.71,2.24
1250.46,756.7,2.24
1250.47,756.69,2.24
1250.48,756.68,2.24
1250.49,756.66,2.24
1250.5,756.65,2.24
1250.51,756.64,2.24
1250.52,756.63,2.24
1250.53,756.62,2.24
1250.54,756.61,2.24
1250.55,756.6,2.24
1250.56,756.59,2.24
1250.57,756.58,2.24
1250.58,756.57,2.24
1250.59,756.55,2.24
1250.6,756.54,2.24
1250.61,756.53,2.24
1250.62,756.52,2.24
1250.63,756.51,2.24
1250.64,756.5,2.24
1250.65,756.49,2.24
1250.66,756.48,2.24
1250.67,756.47,2.24
1250.68,756.45,2.24
1250.69,756.44,2.24
1250.7,756.43,2.24
1250.71,756.42,2.24
1250.72,756.41,2.24
1250.73,756.4,2.24
1250.74,756.39,2.24
1250.75,756.38,2.24
1250.76,756.37,2.24
1250.77,756.36,2.24
1250.78,756.34,2.24
1250.79,756.33,2.24
1250.8,756.32,2.24
1250.81,756.31,2.24
1250.82,756.3,2.24
1250.83,756.29,2.24
1250.84,756.28,2.24
1250.85,756.27,2.24
1250.86,756.26,2.24
1250.87,756.25,2.24
1250.88,756.23,2.24
1250.89,756.22,2.24
1250.9,756.21,2.24
1250.91,756.2,2.24
1250.92,756.19,2.24
1250.93,756.18,2.24
1250.94,756.17,2.24
1250.95,756.16,2.24
1250.96,756.15,2.24
1250.97,756.13,2.24
1250.98,756.12,2.24
1250.99,756.11,2.24
1251,756.1,2.24
1251.01,756.09,2.24
1251.02,756.08,2.24
1251.03,756.07,2.24
1251.04,756.06,2.24
1251.05,756.05,2.24
1251.06,756.04,2.24
1251.07,756.02,2.24
1251.08,756.01,2.24
1251.09,756,2.24
1251.1,755.99,2.24
1251.11,755.98,2.24
1251.12,755.97,2.24
1251.13,755.96,2.24
1251.14,755.95,2.24
1251.15,755.94,2.24
1251.16,755.93,2.24
1251.17,755.91,2.24
1251.18,755.9,2.24
1251.19,755.89,2.24
1251.2,755.88,2.24
1251.21,755.87,2.24
1251.22,755.86,2.23
1251.23,755.85,2.23
1251.24,755.84,2.23
1251.25,755.83,2.23
1251.26,755.82,2.23
1251.27,755.8,2.23
1251.28,755.79,2.23
1251.29,755.78,2.23
1251.3,755.77,2.23
1251.31,755.76,2.23
1251.32,755.75,2.23
1251.33,755.74,2.23
1251.34,755.73,2.23
1251.35,755.72,2.23
1251.36,755.71,2.23
1251.37,755.69,2.23
1251.38,755.68,2.23
1251.39,755.67,2.23
1251.4,755.66,2.23
1251.41,755.65,2.23
1251.42,755.64,2.23
1251.43,755.63,2.23
1251.44,755.62,2.23
1251.45,755.61,2.23
1251.46,755.6,2.23
1251.47,755.58,2.23
1251.48,755.57,2.23
1251.49,755.56,2.23
1251.5,755.55,2.23
1251.51,755.54,2.23
1251.52,755.53,2.23
1251.53,755.52,2.23
1251.54,755.51,2.23
1251.55,755.5,2.23
1251.56,755.49,2.23
1251.57,755.47,2.23
1251.58,755.46,2.23
1251.59,755.45,2.23
1251.6,755.44,2.23
1251.61,755.43,2.23
1251.62,755.42,2.23
1251.63,755.41,2.23
1251.64,755.4,2.23
1251.65,755.39,2.23
1251.66,755.38,2.23
1251.67,755.36,2.23
1251.68,755.35,2.23
1251.69,755.34,2.23
1251.7,755.33,2.23
1251.71,755.32,2.23
1251.72,755.31,2.23
1251.73,755.3,2.23
1251.74,755.29,2.23
1251.75,755.28,2.23
1251.76,755.27,2.23
1251.77,755.26,2.23
1251.78,755.24,2.23
1251.79,755.23,2.23
1251.8,755.22,2.23
1251.81,755.21,2.23
1251.82,755.2,2.23
1251.83,755.19,2.23
1251.84,755.18,2.23
1251.85,755.17,2.23
1251.86,755.16,2.23
1251.87,755.15,2.23
1251.88,755.13,2.23
1251.89,755.12,2.23
1251.9,755.11,2.23
1251.91,755.1,2.23
1251.92,755.09,2.23
1251.93,755.08,2.23
1251.94,755.07,2.23
1251.95,755.06,2.23
1251.96,755.05,2.23
1251.97,755.04,2.23
1251.98,755.02,2.23
1251.99,755.01,2.23
1252,755,2.23
1252.01,754.99,2.23
1252.02,754.98,2.23
1252.03,754.97,2.23
1252.04,754.96,2.23
1252.05,754.95,2.23
1252.06,754.94,2.23
1252.07,754.93,2.23
1252.08,754.92,2.23
1252.09,754.9,2.23
1252.1,754.89,2.23
1252.11,754.88,2.23
1252.12,754.87,2.23
1252.13,754.86,2.23
1252.14,754.85,2.23
1252.15,754.84,2.23
1252.16,754.83,2.23
1252.17,754.82,2.23
1252.18,754.81,2.23
1252.19,754.79,2.23
1252.2,754.78,2.23
1252.21,754.77,2.23
1252.22,754.76,2.23
1252.23,754.75,2.23
1252.24,754.74,2.23
1252.25,754.73,2.23
1252.26,754.72,2.23
1252.27,754.71,2.23
1252.28,754.7,2.23
1252.29,754.69,2.23
1252.3,754.67,2.23
1252.31,754.66,2.23
1252.32,754.65,2.23
1252.33,754.64,2.23
1252.34,754.63,2.23
1252.35,754.62,2.23
1252.36,754.61,2.23
1252.37,754.6,2.23
1252.38,754.59,2.23
1252.39,754.58,2.23
1252.4,754.56,2.23
1252.41,754.55,2.23
1252.42,754.54,2.23
1252.43,754.53,2.23
1252.44,754.52,2.23
1252.45,754.51,2.23
1252.46,754.5,2.23
1252.47,754.49,2.23
1252.48,754.48,2.23
1252.49,754.47,2.23
1252.5,754.46,2.23
1252.51,754.44,2.23
1252.52,754.43,2.23
1252.53,754.42,2.23
1252.54,754.41,2.23
1252.55,754.4,2.23
1252.56,754.39,2.23
1252.57,754.38,2.23
1252.58,754.37,2.23
1252.59,754.36,2.23
1252.6,754.35,2.23
1252.61,754.34,2.23
1252.62,754.32,2.23
1252.63,754.31,2.23
1252.64,754.3,2.23
1252.65,754.29,2.23
1252.66,754.28,2.23
1252.67,754.27,2.23
1252.68,754.26,2.23
1252.69,754.25,2.23
1252.7,754.24,2.23
1252.71,754.23,2.23
1252.72,754.22,2.23
1252.73,754.2,2.23
1252.74,754.19,2.23
1252.75,754.18,2.23
1252.76,754.17,2.23
1252.77,754.16,2.23
1252.78,754.15,2.23
1252.79,754.14,2.23
1252.8,754.13,2.23
1252.81,754.12,2.23
1252.82,754.11,2.23
1252.83,754.1,2.23
1252.84,754.08,2.23
1252.85,754.07,2.23
1252.86,754.06,2.23
1252.87,754.05,2.23
1252.88,754.04,2.23
1252.89,754.03,2.23
1252.9,754.02,2.23
1252.91,754.01,2.23
1252.92,754,2.23
1252.93,753.99,2.23
1252.94,753.98,2.23
1252.95,753.96,2.23
1252.96,753.95,2.23
1252.97,753.94,2.23
1252.98,753.93,2.23
1252.99,753.92,2.23
1253,753.91,2.23
1253.01,753.9,2.23
1253.02,753.89,2.23
1253.03,753.88,2.23
1253.04,753.87,2.23
1253.05,753.86,2.23
1253.06,753.84,2.23
1253.07,753.83,2.23
1253.08,753.82,2.23
1253.09,753.81,2.23
1253.1,753.8,2.23
1253.11,753.79,2.23
1253.12,753.78,2.23
1253.13,753.77,2.23
1253.14,753.76,2.23
1253.15,753.75,2.23
1253.16,753.74,2.23
1253.17,753.72,2.23
1253.18,753.71,2.23
1253.19,753.7,2.23
1253.2,753.69,2.23
1253.21,753.68,2.23
1253.22,753.67,2.23
1253.23,753.66,2.23
1253.24,753.65,2.23
1253.25,753.64,2.23
1253.26,753.63,2.23
1253.27,753.62,2.23
1253.28,753.6,2.23
1253.29,753.59,2.23
1253.3,753.58,2.23
1253.31,753.57,2.23
1253.32,753.56,2.23
1253.33,753.55,2.23
1253.34,753.54,2.23
1253.35,753.53,2.23
1253.36,753.52,2.23
1253.37,753.51,2.23
1253.38,753.5,2.23
1253.39,753.49,2.23
1253.4,753.47,2.23
1253.41,753.46,2.23
1253.42,753.45,2.23
1253.43,753.44,2.23
1253.44,753.43,2.23
1253.45,753.42,2.23
1253.46,753.41,2.23
1253.47,753.4,2.23
1253.48,753.39,2.23
1253.49,753.38,2.23
1253.5,753.37,2.23
1253.51,753.35,2.23
1253.52,753.34,2.23
1253.53,753.33,2.23
1253.54,753.32,2.23
1253.55,753.31,2.23
1253.56,753.3,2.23
1253.57,753.29,2.23
1253.58,753.28,2.23
1253.59,753.27,2.23
1253.6,753.26,2.23
1253.61,753.25,2.23
1253.62,753.24,2.23
1253.63,753.22,2.23
1253.64,753.21,2.23
1253.65,753.2,2.23
1253.66,753.19,2.23
1253.67,753.18,2.23
1253.68,753.17,2.23
1253.69,753.16,2.23
1253.7,753.15,2.23
1253.71,753.14,2.23
1253.72,753.13,2.23
1253.73,753.12,2.23
1253.74,753.1,2.23
1253.75,753.09,2.23
1253.76,753.08,2.23
1253.77,753.07,2.23
1253.78,753.06,2.23
1253.79,753.05,2.23
1253.8,753.04,2.23
1253.81,753.03,2.23
1253.82,753.02,2.23
1253.83,753.01,2.23
1253.84,753,2.23
1253.85,752.99,2.23
1253.86,752.97,2.23
1253.87,752.96,2.23
1253.88,752.95,2.23
1253.89,752.94,2.23
1253.9,752.93,2.23
1253.91,752.92,2.23
1253.92,752.91,2.23
1253.93,752.9,2.23
1253.94,752.89,2.23
1253.95,752.88,2.23
1253.96,752.87,2.23
1253.97,752.86,2.23
1253.98,752.84,2.23
1253.99,752.83,2.23
1254,752.82,2.23
1254.01,752.81,2.23
1254.02,752.8,2.23
1254.03,752.79,2.23
1254.04,752.78,2.23
1254.05,752.77,2.23
1254.06,752.76,2.23
1254.07,752.75,2.23
1254.08,752.74,2.23
1254.09,752.73,2.23
1254.1,752.71,2.23
1254.11,752.7,2.23
1254.12,752.69,2.23
1254.13,752.68,2.22
1254.14,752.67,2.22
1254.15,752.66,2.22
1254.16,752.65,2.22
1254.17,752.64,2.22
1254.18,752.63,2.22
1254.19,752.62,2.22
1254.2,752.61,2.22
1254.21,752.6,2.22
1254.22,752.58,2.22
1254.23,752.57,2.22
1254.24,752.56,2.22
1254.25,752.55,2.22
1254.26,752.54,2.22
1254.27,752.53,2.22
1254.28,752.52,2.22
1254.29,752.51,2.22
1254.3,752.5,2.22
1254.31,752.49,2.22
1254.32,752.48,2.22
1254.33,752.47,2.22
1254.34,752.45,2.22
1254.35,752.44,2.22
1254.36,752.43,2.22
1254.37,752.42,2.22
1254.38,752.41,2.22
1254.39,752.4,2.22
1254.4,752.39,2.22
1254.41,752.38,2.22
1254.42,752.37,2.22
1254.43,752.36,2.22
1254.44,752.35,2.22
1254.45,752.34,2.22
1254.46,752.32,2.22
1254.47,752.31,2.22
1254.48,752.3,2.22
1254.49,752.29,2.22
1254.5,752.28,2.22
1254.51,752.27,2.22
1254.52,752.26,2.22
1254.53,752.25,2.22
1254.54,752.24,2.22
1254.55,752.23,2.22
1254.56,752.22,2.22
1254.57,752.21,2.22
1254.58,752.19,2.22
1254.59,752.18,2.22
1254.6,752.17,2.22
1254.61,752.16,2.22
1254.62,752.15,2.22
1254.63,752.14,2.22
1254.64,752.13,2.22
1254.65,752.12,2.22
1254.66,752.11,2.22
1254.67,752.1,2.22
1254.68,752.09,2.22
1254.69,752.08,2.22
1254.7,752.07,2.22
1254.71,752.05,2.22
1254.72,752.04,2.22
1254.73,752.03,2.22
1254.74,752.02,2.22
1254.75,752.01,2.22
1254.76,752,2.22
1254.77,751.99,2.22
1254.78,751.98,2.22
1254.79,751.97,2.22
1254.8,751.96,2.22
1254.81,751.95,2.22
1254.82,751.94,2.22
1254.83,751.92,2.22
1254.84,751.91,2.22
1254.85,751.9,2.22
1254.86,751.89,2.22
1254.87,751.88,2.22
1254.88,751.87,2.22
1254.89,751.86,2.22
1254.9,751.85,2.22
1254.91,751.84,2.22
1254.92,751.83,2.22
1254.93,751.82,2.22
1254.94,751.81,2.22
1254.95,751.8,2.22
1254.96,751.78,2.22
1254.97,751.77,2.22
1254.98,751.76,2.22
1254.99,751.75,2.22
1255,751.74,2.22
1255.01,751.73,2.22
1255.02,751.72,2.22
1255.03,751.71,2.22
1255.04,751.7,2.22
1255.05,751.69,2.22
1255.06,751.68,2.22
1255.07,751.67,2.22
1255.08,751.65,2.22
1255.09,751.64,2.22
1255.1,751.63,2.22
1255.11,751.62,2.22
1255.12,751.61,2.22
1255.13,751.6,2.22
1255.14,751.59,2.22
1255.15,751.58,2.22
1255.16,751.57,2.22
1255.17,751.56,2.22
1255.18,751.55,2.22
1255.19,751.54,2.22
1255.2,751.53,2.22
1255.21,751.51,2.22
1255.22,751.5,2.22
1255.23,751.49,2.22
1255.24,751.48,2.22
1255.25,751.47,2.22
1255.26,751.46,2.22
1255.27,751.45,2.22
1255.28,751.44,2.22
1255.29,751.43,2.22
1255.3,751.42,2.22
1255.31,751.41,2.22
1255.32,751.4,2.22
1255.33,751.39,2.22
1255.34,751.37,2.22
1255.35,751.36,2.22
1255.36,751.35,2.22
1255.37,751.34,2.22
1255.38,751.33,2.22
1255.39,751.32,2.22
1255.4,751.31,2.22
1255.41,751.3,2.22
1255.42,751.29,2.22
1255.43,751.28,2.22
1255.44,751.27,2.22
1255.45,751.26,2.22
1255.46,751.25,2.22
1255.47,751.23,2.22
1255.48,751.22,2.22
1255.49,751.21,2.22
1255.5,751.2,2.22
1255.51,751.19,2.22
1255.52,751.18,2.22
1255.53,751.17,2.22
1255.54,751.16,2.22
1255.55,751.15,2.22
1255.56,751.14,2.22
1255.57,751.13,2.22
1255.58,751.12,2.22
1255.59,751.11,2.22
1255.6,751.1,2.22
1255.61,751.08,2.22
1255.62,751.07,2.22
1255.63,751.06,2.22
1255.64,751.05,2.22
1255.65,751.04,2.22
1255.66,751.03,2.22
1255.67,751.02,2.22
1255.68,751.01,2.22
1255.69,751,2.22
1255.7,750.99,2.22
1255.71,750.98,2.22
1255.72,750.97,2.22
1255.73,750.96,2.22
1255.74,750.94,2.22
1255.75,750.93,2.22
1255.76,750.92,2.22
1255.77,750.91,2.22
1255.78,750.9,2.22
1255.79,750.89,2.22
1255.8,750.88,2.22
1255.81,750.87,2.22
1255.82,750.86,2.22
1255.83,750.85,2.22
1255.84,750.84,2.22
1255.85,750.83,2.22
1255.86,750.82,2.22
1255.87,750.81,2.22
1255.88,750.79,2.22
1255.89,750.78,2.22
1255.9,750.77,2.22
1255.91,750.76,2.22
1255.92,750.75,2.22
1255.93,750.74,2.22
1255.94,750.73,2.22
1255.95,750.72,2.22
1255.96,750.71,2.22
1255.97,750.7,2.22
1255.98,750.69,2.22
1255.99,750.68,2.22
1256,750.67,2.22
1256.01,750.65,2.22
1256.02,750.64,2.22
1256.03,750.63,2.22
