wavelength,polarizability
658.3,-508.145
658.4,-508.528
658.5,-508.912
658.6,-509.296
658.7,-509.681
658.8,-510.066
658.9,-510.451
659,-510.837
659.1,-511.223
659.2,-511.61
659.3,-511.997
659.4,-512.384
659.5,-512.772
659.6,-513.16
659.7,-513.548
659.8,-513.937
659.9,-514.326
660,-514.716
660.1,-515.106
660.2,-515.496
660.3,-515.887
660.4,-516.278
660.5,-516.67
660.6,-517.062
660.7,-517.455
660.8,-517.847
660.9,-518.241
661,-518.634
661.1,-519.028
661.2,-519.423
661.3,-519.817
661.4,-520.212
661.5,-520.608
661.6,-521.004
661.7,-521.4
661.8,-521.797
661.9,-522.194
662,-522.592
662.1,-522.99
662.2,-523.388
662.3,-523.787
662.4,-524.186
662.5,-524.586
662.6,-524.986
662.7,-525.387
662.8,-525.787
662.9,-526.189
663,-526.59
663.1,-526.992
663.2,-527.395
663.3,-527.798
663.4,-528.201
663.5,-528.605
663.6,-529.009
663.7,-529.414
663.8,-529.818
663.9,-530.224
664,-530.63
664.1,-531.036
664.2,-531.442
664.3,-531.85
664.4,-532.257
664.5,-532.665
664.6,-533.073
664.7,-533.482
664.8,-533.891
664.9,-534.301
665,-534.711
665.1,-535.121
665.2,-535.532
665.3,-535.943
665.4,-536.355
665.5,-536.767
665.6,-537.179
665.7,-537.592
665.8,-538.006
665.9,-538.42
666,-538.834
666.1,-539.248
666.2,-539.664
666.3,-540.079
666.4,-540.495
666.5,-540.911
666.6,-541.328
666.7,-541.745
666.8,-542.163
666.9,-542.581
667,-543
667.1,-543.419
667.2,-543.838
667.3,-544.258
667.4,-544.678
667.5,-545.099
667.6,-545.52
667.7,-545.942
667.8,-546.364
667.9,-546.787
668,-547.21
668.1,-547.633
668.2,-548.057
668.3,-548.481
668.4,-548.906
668.5,-549.331
668.6,-549.757
668.7,-550.183
668.8,-550.609
668.9,-551.036
669,-551.464
669.1,-551.891
669.2,-552.32
669.3,-552.748
669.4,-553.178
669.5,-553.607
669.6,-554.037
669.7,-554.468
669.8,-554.899
669.9,-555.331
670,-555.762
670.1,-556.195
670.2,-556.628
670.3,-557.061
670.4,-557.495
670.5,-557.929
670.6,-558.364
670.7,-558.799
670.8,-559.234
670.9,-559.671
671,-560.107
671.1,-560.544
671.2,-560.982
671.3,-561.419
671.4,-561.858
671.5,-562.297
671.6,-562.736
671.7,-563.176
671.8,-563.616
671.9,-564.057
672,-564.498
672.1,-564.94
672.2,-565.382
672.3,-565.825
672.4,-566.268
672.5,-566.711
672.6,-567.155
672.7,-567.6
672.8,-568.045
672.9,-568.49
673,-568.936
673.1,-569.383
673.2,-569.83
673.3,-570.277
673.4,-570.725
673.5,-571.173
673.6,-571.622
673.7,-572.072
673.8,-572.521
673.9,-572.972
674,-573.422
674.1,-573.874
674.2,-574.325
674.3,-574.778
674.4,-575.23
674.5,-575.684
674.6,-576.137
674.7,-576.592
674.8,-577.046
674.9,-577.502
675,-577.957
675.1,-578.413
675.2,-578.87
675.3,-579.327
675.4,-579.785
675.5,-580.243
675.6,-580.702
675.7,-581.161
675.8,-581.621
675.9,-582.081
676,-582.541
676.1,-583.003
676.2,-583.464
676.3,-583.927
676.4,-584.389
676.5,-584.852
676.6,-585.316
676.7,-585.78
676.8,-586.245
676.9,-586.71
677,-587.176
677.1,-587.642
677.2,-588.109
677.3,-588.576
677.4,-589.044
677.5,-589.512
677.6,-589.981
677.7,-590.451
677.8,-590.92
677.9,-591.391
678,-591.862
678.1,-592.333
678.2,-592.805
678.3,-593.278
678.4,-593.75
678.5,-594.224
678.6,-594.698
678.7,-595.173
678.8,-595.648
678.9,-596.123
679,-596.599
679.1,-597.076
679.2,-597.553
679.3,-598.031
679.4,-598.509
679.5,-598.988
679.6,-599.467
679.7,-599.947
679.8,-600.427
679.9,-600.908
680,-601.39
680.1,-601.872
680.2,-602.354
680.3,-602.837
680.4,-603.321
680.5,-603.805
680.6,-604.29
680.7,-604.775
680.8,-605.261
680.9,-605.747
681,-606.234
681.1,-606.721
681.2,-607.209
681.3,-607.698
681.4,-608.187
681.5,-608.677
681.6,-609.167
681.7,-609.657
681.8,-610.149
681.9,-610.64
682,-611.133
682.1,-611.626
682.2,-612.119
682.3,-612.613
682.4,-613.108
682.5,-613.603
682.6,-614.099
682.7,-614.595
682.8,-615.092
682.9,-615.589
683,-616.087
683.1,-616.586
683.2,-617.085
683.3,-617.584
683.4,-618.085
683.5,-618.585
683.6,-619.087
683.7,-619.589
683.8,-620.091
683.9,-620.594
684,-621.098
684.1,-621.602
684.2,-622.107
684.3,-622.612
684.4,-623.118
684.5,-623.625
684.6,-624.132
684.7,-624.64
684.8,-625.148
684.9,-625.657
685,-626.166
685.1,-626.676
685.2,-627.187
685.3,-627.698
685.4,-628.21
685.5,-628.722
685.6,-629.235
685.7,-629.749
685.8,-630.263
685.9,-630.778
686,-631.293
686.1,-631.809
686.2,-632.325
686.3,-632.842
686.4,-633.36
686.5,-633.878
686.6,-634.397
686.7,-634.917
686.8,-635.437
686.9,-635.958
687,-636.479
687.1,-637.001
687.2,-637.524
687.3,-638.047
687.4,-638.57
687.5,-639.095
687.6,-639.62
687.7,-640.145
687.8,-640.671
687.9,-641.198
688,-641.726
688.1,-642.254
688.2,-642.782
688.3,-643.312
688.4,-643.842
688.5,-644.372
688.6,-644.903
688.7,-645.435
688.8,-645.967
688.9,-646.5
689,-647.034
689.1,-647.568
689.2,-648.103
689.3,-648.639
689.4,-649.175
689.5,-649.711
689.6,-650.249
689.7,-650.787
689.8,-651.326
689.9,-651.865
690,-652.405
690.1,-652.945
690.2,-653.487
690.3,-654.028
690.4,-654.571
690.5,-655.114
690.6,-655.658
690.7,-656.202
690.8,-656.747
690.9,-657.293
691,-657.839
691.1,-658.386
691.2,-658.934
691.3,-659.482
691.4,-660.031
691.5,-660.581
691.6,-661.131
691.7,-661.682
691.8,-662.234
691.9,-662.786
692,-663.339
692.1,-663.892
692.2,-664.447
692.3,-665.002
692.4,-665.557
692.5,-666.113
692.6,-666.67
692.7,-667.228
692.8,-667.786
692.9,-668.345
693,-668.904
693.1,-669.465
693.2,-670.026
693.3,-670.587
693.4,-671.149
693.5,-671.712
693.6,-672.276
693.7,-672.84
693.8,-673.405
693.9,-673.971
694,-674.537
694.1,-675.104
694.2,-675.672
694.3,-676.24
694.4,-676.809
694.5,-677.379
694.6,-677.95
694.7,-678.521
694.8,-679.093
694.9,-679.665
695,-680.238
695.1,-680.812
695.2,-681.387
695.3,-681.962
695.4,-682.538
695.5,-683.115
695.6,-683.693
695.7,-684.271
695.8,-684.85
695.9,-685.429
696,-686.009
696.1,-686.59
696.2,-687.172
696.3,-687.754
696.4,-688.338
696.5,-688.921
696.6,-689.506
696.7,-690.091
696.8,-690.677
696.9,-691.264
697,-691.851
697.1,-692.44
697.2,-693.028
697.3,-693.618
697.4,-694.208
697.5,-694.799
697.6,-695.391
697.7,-695.984
697.8,-696.577
697.9,-697.171
698,-697.766
698.1,-698.361
698.2,-698.957
698.3,-699.554
698.4,-700.152
698.5,-700.75
698.6,-701.35
698.7,-701.95
698.8,-702.55
698.9,-703.152
699,-703.754
699.1,-704.357
699.2,-704.96
699.3,-705.565
699.4,-706.17
699.5,-706.776
699.6,-707.382
699.7,-707.99
699.8,-708.598
699.9,-709.207
700,-709.817
700.1,-710.427
700.2,-711.039
700.3,-711.651
700.4,-712.263
700.5,-712.877
700.6,-713.491
700.7,-714.106
700.8,-714.722
700.9,-715.339
701,-715.956
701.1,-716.575
701.2,-717.194
701.3,-717.813
701.4,-718.434
701.5,-719.055
701.6,-719.677
701.7,-720.3
701.8,-720.924
701.9,-721.548
702,-722.174
702.1,-722.8
702.2,-723.427
702.3,-724.054
702.4,-724.683
702.5,-725.312
702.6,-725.942
702.7,-726.573
702.8,-727.205
702.9,-727.837
703,-728.471
703.1,-729.105
703.2,-729.74
703.3,-730.375
703.4,-731.012
703.5,-731.649
703.6,-732.288
703.7,-732.927
703.8,-733.566
703.9,-734.207
704,-734.849
704.1,-735.491
704.2,-736.134
704.3,-736.778
704.4,-737.423
704.5,-738.068
704.6,-738.715
704.7,-739.362
704.8,-740.01
704.9,-740.659
705,-741.309
705.1,-741.96
705.2,-742.611
705.3,-743.263
705.4,-743.917
705.5,-744.571
705.6,-745.225
705.7,-745.881
705.8,-746.538
705.9,-747.195
706,-747.853
706.1,-748.513
706.2,-749.173
706.3,-749.833
706.4,-750.495
706.5,-751.158
706.6,-751.821
706.7,-752.486
706.8,-753.151
706.9,-753.817
707,-754.484
707.1,-755.152
707.2,-755.82
707.3,-756.49
707.4,-757.16
707.5,-757.832
707.6,-758.504
707.7,-759.177
707.8,-759.851
707.9,-760.526
708,-761.202
708.1,-761.878
708.2,-762.556
708.3,-763.234
708.4,-763.914
708.5,-764.594
708.6,-765.275
708.7,-765.957
708.8,-766.64
708.9,-767.324
709,-768.009
709.1,-768.694
709.2,-769.381
709.3,-770.068
709.4,-770.757
709.5,-771.446
709.6,-772.136
709.7,-772.828
709.8,-773.52
709.9,-774.213
710,-774.907
710.1,-775.602
710.2,-776.297
710.3,-776.994
710.4,-777.692
710.5,-778.391
710.6,-779.09
710.7,-779.791
710.8,-780.492
710.9,-781.194
711,-781.898
711.1,-782.602
711.2,-783.307
711.3,-784.013
711.4,-784.721
711.5,-785.429
711.6,-786.138
711.7,-786.848
711.8,-787.559
711.9,-788.271
712,-788.983
712.1,-789.697
712.2,-790.412
712.3,-791.128
712.4,-791.845
712.5,-792.562
712.6,-793.281
712.7,-794.001
712.8,-794.722
712.9,-795.443
713,-796.166
713.1,-796.89
713.2,-797.614
713.3,-798.34
713.4,-799.066
713.5,-799.794
713.6,-800.523
713.7,-801.252
713.8,-801.983
713.9,-802.714
714,-803.447
714.1,-804.181
714.2,-804.915
714.3,-805.651
714.4,-806.388
714.5,-807.125
714.6,-807.864
714.7,-808.604
714.8,-809.344
714.9,-810.086
715,-810.829
715.1,-811.573
715.2,-812.318
715.3,-813.064
715.4,-813.81
715.5,-814.558
715.6,-815.307
715.7,-816.057
715.8,-816.808
715.9,-817.561
716,-818.314
716.1,-819.068
716.2,-819.823
716.3,-820.58
716.4,-821.337
716.5,-822.095
716.6,-822.855
716.7,-823.615
716.8,-824.377
716.9,-825.14
717,-825.904
717.1,-826.668
717.2,-827.434
717.3,-828.201
717.4,-828.969
717.5,-829.739
717.6,-830.509
717.7,-831.28
717.8,-832.053
717.9,-832.826
718,-833.601
718.1,-834.376
718.2,-835.153
718.3,-835.931
718.4,-836.71
718.5,-837.49
718.6,-838.271
718.7,-839.054
718.8,-839.837
718.9,-840.622
719,-841.407
719.1,-842.194
719.2,-842.982
719.3,-843.771
719.4,-844.561
719.5,-845.353
719.6,-846.145
719.7,-846.938
719.8,-847.733
719.9,-848.529
720,-849.326
720.1,-850.124
720.2,-850.923
720.3,-851.724
720.4,-852.525
720.5,-853.328
720.6,-854.132
720.7,-854.937
720.8,-855.743
720.9,-856.55
721,-857.359
721.1,-858.169
721.2,-858.979
721.3,-859.792
721.4,-860.605
721.5,-861.419
721.6,-862.235
721.7,-863.051
721.8,-863.869
721.9,-864.689
722,-865.509
722.1,-866.33
722.2,-867.153
722.3,-867.977
722.4,-868.802
722.5,-869.628
722.6,-870.456
722.7,-871.285
722.8,-872.115
722.9,-872.946
723,-873.778
723.1,-874.612
723.2,-875.447
723.3,-876.283
723.4,-877.12
723.5,-877.958
723.6,-878.798
723.7,-879.639
723.8,-880.481
723.9,-881.325
724,-882.17
724.1,-883.016
724.2,-883.863
724.3,-884.711
724.4,-885.561
724.5,-886.412
724.6,-887.264
724.7,-888.118
724.8,-888.973
724.9,-889.829
725,-890.686
725.1,-891.544
725.2,-892.404
725.3,-893.266
725.4,-894.128
725.5,-894.992
725.6,-895.857
725.7,-896.723
725.8,-897.591
725.9,-898.46
726,-899.33
726.1,-900.201
726.2,-901.074
726.3,-901.948
726.4,-902.824
726.5,-903.701
726.6,-904.579
726.7,-905.458
726.8,-906.339
726.9,-907.221
727,-908.104
727.1,-908.989
727.2,-909.875
727.3,-910.763
727.4,-911.651
727.5,-912.542
727.6,-913.433
727.7,-914.326
727.8,-915.22
727.9,-916.116
728,-917.013
728.1,-917.911
728.2,-918.81
728.3,-919.712
728.4,-920.614
728.5,-921.518
728.6,-922.423
728.7,-923.329
728.8,-924.237
728.9,-925.147
729,-926.057
729.1,-926.97
729.2,-927.883
729.3,-928.798
729.4,-929.714
729.5,-930.632
729.6,-931.551
729.7,-932.472
729.8,-933.394
729.9,-934.317
730,-935.242
730.1,-936.168
730.2,-937.096
730.3,-938.025
730.4,-938.956
730.5,-939.888
730.6,-940.821
730.7,-941.756
730.8,-942.693
730.9,-943.631
731,-944.57
731.1,-945.511
731.2,-946.453
731.3,-947.397
731.4,-948.342
731.5,-949.289
731.6,-950.237
731.7,-951.186
731.8,-952.138
731.9,-953.09
732,-954.044
732.1,-955
732.2,-955.957
732.3,-956.916
732.4,-957.876
732.5,-958.838
732.6,-959.801
732.7,-960.765
732.8,-961.732
732.9,-962.699
733,-963.669
733.1,-964.64
733.2,-965.612
733.3,-966.586
733.4,-967.561
733.5,-968.538
733.6,-969.517
733.7,-970.497
733.8,-971.479
733.9,-972.462
734,-973.447
734.1,-974.433
734.2,-975.421
734.3,-976.411
734.4,-977.402
734.5,-978.395
734.6,-979.389
734.7,-980.385
734.8,-981.382
734.9,-982.382
735,-983.382
735.1,-984.385
735.2,-985.389
735.3,-986.394
735.4,-987.401
735.5,-988.41
735.6,-989.421
735.7,-990.433
735.8,-991.447
735.9,-992.462
736,-993.479
736.1,-994.498
736.2,-995.518
736.3,-996.54
736.4,-997.564
736.5,-998.589
736.6,-999.616
736.7,-1000.645
736.8,-1001.675
736.9,-1002.707
737,-1003.741
737.1,-1004.777
737.2,-1005.814
737.3,-1006.853
737.4,-1007.893
737.5,-1008.935
737.6,-1009.979
737.7,-1011.025
737.8,-1012.073
737.9,-1013.122
738,-1014.173
738.1,-1015.225
738.2,-1016.28
738.3,-1017.336
738.4,-1018.394
738.5,-1019.453
738.6,-1020.514
738.7,-1021.578
738.8,-1022.643
738.9,-1023.709
739,-1024.778
739.1,-1025.848
739.2,-1026.92
739.3,-1027.994
739.4,-1029.069
739.5,-1030.147
739.6,-1031.226
739.7,-1032.307
739.8,-1033.39
739.9,-1034.474
740,-1035.561
740.1,-1036.649
740.2,-1037.739
740.3,-1038.831
740.4,-1039.925
740.5,-1041.02
740.6,-1042.118
740.7,-1043.217
740.8,-1044.319
740.9,-1045.422
741,-1046.526
741.1,-1047.633
741.2,-1048.742
741.3,-1049.853
741.4,-1050.965
741.5,-1052.079
741.6,-1053.196
741.7,-1054.314
741.8,-1055.434
741.9,-1056.556
742,-1057.68
742.1,-1058.805
742.2,-1059.933
742.3,-1061.063
742.4,-1062.194
742.5,-1063.328
742.6,-1064.463
742.7,-1065.601
742.8,-1066.74
742.9,-1067.882
743,-1069.025
743.1,-1070.17
743.2,-1071.317
743.3,-1072.467
743.4,-1073.618
743.5,-1074.771
743.6,-1075.926
743.7,-1077.084
743.8,-1078.243
743.9,-1079.404
744,-1080.567
744.1,-1081.733
744.2,-1082.9
744.3,-1084.069
744.4,-1085.241
744.5,-1086.414
744.6,-1087.59
744.7,-1088.767
744.8,-1089.947
744.9,-1091.129
745,-1092.313
745.1,-1093.498
745.2,-1094.686
745.3,-1095.876
745.4,-1097.069
745.5,-1098.263
745.6,-1099.459
745.7,-1100.658
745.8,-1101.858
745.9,-1103.061
746,-1104.266
746.1,-1105.473
746.2,-1106.682
746.3,-1107.893
746.4,-1109.106
746.5,-1110.322
746.6,-1111.54
746.7,-1112.76
746.8,-1113.982
746.9,-1115.206
747,-1116.432
747.1,-1117.661
747.2,-1118.892
747.3,-1120.125
747.4,-1121.36
747.5,-1122.598
747.6,-1123.837
747.7,-1125.079
747.8,-1126.323
747.9,-1127.57
748,-1128.819
748.1,-1130.069
748.2,-1131.323
748.3,-1132.578
748.4,-1133.836
748.5,-1135.096
748.6,-1136.358
748.7,-1137.623
748.8,-1138.889
748.9,-1140.159
749,-1141.43
749.1,-1142.704
749.2,-1143.98
749.3,-1145.259
749.4,-1146.539
749.5,-1147.822
749.6,-1149.108
749.7,-1150.396
749.8,-1151.686
749.9,-1152.979
750,-1154.274
750.1,-1155.571
750.2,-1156.871
750.3,-1158.173
750.4,-1159.477
750.5,-1160.784
750.6,-1162.094
750.7,-1163.405
750.8,-1164.72
750.9,-1166.036
751,-1167.355
751.1,-1168.677
751.2,-1170.001
751.3,-1171.327
751.4,-1172.656
751.5,-1173.988
751.6,-1175.321
751.7,-1176.658
751.8,-1177.997
751.9,-1179.338
752,-1180.682
752.1,-1182.028
752.2,-1183.377
752.3,-1184.729
752.4,-1186.083
752.5,-1187.44
752.6,-1188.799
752.7,-1190.16
752.8,-1191.525
752.9,-1192.892
753,-1194.261
753.1,-1195.633
753.2,-1197.008
753.3,-1198.385
753.4,-1199.765
753.5,-1201.147
753.6,-1202.532
753.7,-1203.92
753.8,-1205.311
753.9,-1206.704
754,-1208.099
754.1,-1209.498
754.2,-1210.899
754.3,-1212.303
754.4,-1213.709
754.5,-1215.118
754.6,-1216.53
754.7,-1217.945
754.8,-1219.362
754.9,-1220.782
755,-1222.205
755.1,-1223.63
755.2,-1225.058
755.3,-1226.49
755.4,-1227.923
755.5,-1229.36
755.6,-1230.799
755.7,-1232.242
755.8,-1233.687
755.9,-1235.134
756,-1236.585
756.1,-1238.038
756.2,-1239.495
756.3,-1240.954
756.4,-1242.416
756.5,-1243.881
756.6,-1245.349
756.7,-1246.819
756.8,-1248.293
756.9,-1249.769
757,-1251.248
757.1,-1252.731
757.2,-1254.216
757.3,-1255.704
757.4,-1257.195
757.5,-1258.689
757.6,-1260.186
757.7,-1261.686
757.8,-1263.189
757.9,-1264.695
758,-1266.204
758.1,-1267.716
758.2,-1269.231
758.3,-1270.748
758.4,-1272.269
758.5,-1273.794
758.6,-1275.321
758.7,-1276.851
758.8,-1278.384
758.9,-1279.92
759,-1281.46
759.1,-1283.002
759.2,-1284.548
759.3,-1286.096
759.4,-1287.648
759.5,-1289.203
759.6,-1290.761
759.7,-1292.323
759.8,-1293.887
759.9,-1295.455
760,-1297.025
760.1,-1298.599
760.2,-1300.177
760.3,-1301.757
760.4,-1303.341
760.5,-1304.928
760.6,-1306.518
760.7,-1308.111
760.8,-1309.708
760.9,-1311.308
761,-1312.911
761.1,-1314.517
761.2,-1316.127
761.3,-1317.74
761.4,-1319.357
761.5,-1320.977
761.6,-1322.6
761.7,-1324.226
761.8,-1325.856
761.9,-1327.489
762,-1329.126
762.1,-1330.766
762.2,-1332.41
762.3,-1334.056
762.4,-1335.707
762.5,-1337.361
762.6,-1339.018
762.7,-1340.678
762.8,-1342.343
762.9,-1344.01
763,-1345.681
763.1,-1347.356
763.2,-1349.034
763.3,-1350.716
763.4,-1352.401
763.5,-1354.09
763.6,-1355.783
763.7,-1357.479
763.8,-1359.178
763.9,-1360.881
764,-1362.588
764.1,-1364.299
764.2,-1366.013
764.3,-1367.73
764.4,-1369.452
764.5,-1371.177
764.6,-1372.905
764.7,-1374.638
764.8,-1376.374
764.9,-1378.114
765,-1379.858
765.1,-1381.605
765.2,-1383.356
765.3,-1385.111
765.4,-1386.87
765.5,-1388.632
765.6,-1390.398
765.7,-1392.168
765.8,-1393.942
765.9,-1395.72
766,-1397.502
766.1,-1399.287
766.2,-1401.077
766.3,-1402.87
766.4,-1404.667
766.5,-1406.468
766.6,-1408.273
766.7,-1410.082
766.8,-1411.895
766.9,-1413.712
767,-1415.533
767.1,-1417.358
767.2,-1419.187
767.3,-1421.02
767.4,-1422.857
767.5,-1424.698
767.6,-1426.543
767.7,-1428.392
767.8,-1430.246
767.9,-1432.103
768,-1433.965
768.1,-1435.83
768.2,-1437.7
768.3,-1439.574
768.4,-1441.453
768.5,-1443.335
768.6,-1445.222
768.7,-1447.112
768.8,-1449.008
768.9,-1450.907
769,-1452.811
769.1,-1454.718
769.2,-1456.631
769.3,-1458.547
769.4,-1460.468
769.5,-1462.393
769.6,-1464.323
769.7,-1466.257
769.8,-1468.195
769.9,-1470.138
770,-1472.085
770.1,-1474.036
770.2,-1475.992
770.3,-1477.953
770.4,-1479.918
770.5,-1481.887
770.6,-1483.861
770.7,-1485.84
770.8,-1487.823
770.9,-1489.81
771,-1491.802
771.1,-1493.799
771.2,-1495.801
771.3,-1497.807
771.4,-1499.817
771.5,-1501.833
771.6,-1503.852
771.7,-1505.877
771.8,-1507.907
771.9,-1509.941
772,-1511.979
772.1,-1514.023
772.2,-1516.071
772.3,-1518.125
772.4,-1520.182
772.5,-1522.245
772.6,-1524.313
772.7,-1526.385
772.8,-1528.463
772.9,-1530.545
773,-1532.632
773.1,-1534.724
773.2,-1536.821
773.3,-1538.923
773.4,-1541.03
773.5,-1543.142
773.6,-1545.259
773.7,-1547.381
773.8,-1549.509
773.9,-1551.641
774,-1553.778
774.1,-1555.92
774.2,-1558.068
774.3,-1560.221
774.4,-1562.379
774.5,-1564.542
774.6,-1566.71
774.7,-1568.883
774.8,-1571.062
774.9,-1573.246
775,-1575.435
775.1,-1577.63
775.2,-1579.83
775.3,-1582.035
775.4,-1584.246
775.5,-1586.462
775.6,-1588.683
775.7,-1590.91
775.8,-1593.142
775.9,-1595.38
776,-1597.623
776.1,-1599.872
776.2,-1602.126
776.3,-1604.386
776.4,-1606.651
776.5,-1608.922
776.6,-1611.199
776.7,-1613.481
776.8,-1615.769
776.9,-1618.062
777,-1620.361
777.1,-1622.666
777.2,-1624.977
777.3,-1627.293
777.4,-1629.616
777.5,-1631.944
777.6,-1634.277
777.7,-1636.617
777.8,-1638.963
777.9,-1641.314
778,-1643.672
778.1,-1646.035
778.2,-1648.404
778.3,-1650.779
778.4,-1653.161
778.5,-1655.548
778.6,-1657.941
778.7,-1660.341
778.8,-1662.746
778.9,-1665.158
779,-1667.576
779.1,-1670
779.2,-1672.43
779.3,-1674.866
779.4,-1677.309
779.5,-1679.758
779.6,-1682.213
779.7,-1684.675
779.8,-1687.143
779.9,-1689.617
780,-1692.098
780.1,-1694.585
780.2,-1697.078
780.3,-1699.578
780.4,-1702.085
780.5,-1704.598
780.6,-1707.117
780.7,-1709.644
780.8,-1712.176
780.9,-1714.716
781,-1717.262
781.1,-1719.815
781.2,-1722.374
781.3,-1724.94
781.4,-1727.513
781.5,-1730.093
781.6,-1732.679
781.7,-1735.273
781.8,-1737.873
781.9,-1740.48
782,-1743.094
782.1,-1745.715
782.2,-1748.344
782.3,-1750.979
782.4,-1753.621
782.5,-1756.27
782.6,-1758.926
782.7,-1761.59
782.8,-1764.26
782.9,-1766.938
783,-1769.623
783.1,-1772.315
783.2,-1775.015
783.3,-1777.722
783.4,-1780.436
783.5,-1783.158
783.6,-1785.886
783.7,-1788.623
783.8,-1791.367
783.9,-1794.118
784,-1796.877
784.1,-1799.643
784.2,-1802.418
784.3,-1805.199
784.4,-1807.988
784.5,-1810.785
784.6,-1813.59
784.7,-1816.403
784.8,-1819.223
784.9,-1822.051
785,-1824.887
785.1,-1827.731
785.2,-1830.583
785.3,-1833.442
785.4,-1836.31
785.5,-1839.186
785.6,-1842.069
785.7,-1844.961
785.8,-1847.861
785.9,-1850.769
786,-1853.686
786.1,-1856.61
786.2,-1859.543
786.3,-1862.484
786.4,-1865.434
786.5,-1868.391
786.6,-1871.358
786.7,-1874.332
786.8,-1877.316
786.9,-1880.307
787,-1883.308
787.1,-1886.316
787.2,-1889.334
787.3,-1892.36
787.4,-1895.395
787.5,-1898.439
787.6,-1901.491
787.7,-1904.552
787.8,-1907.622
787.9,-1910.701
788,-1913.789
788.1,-1916.886
788.2,-1919.992
788.3,-1923.107
788.4,-1926.232
788.5,-1929.365
788.6,-1932.507
788.7,-1935.659
788.8,-1938.82
788.9,-1941.99
789,-1945.17
789.1,-1948.359
789.2,-1951.558
789.3,-1954.766
789.4,-1957.983
789.5,-1961.21
789.6,-1964.447
789.7,-1967.693
789.8,-1970.95
789.9,-1974.215
790,-1977.491
790.1,-1980.776
790.2,-1984.072
790.3,-1987.377
790.4,-1990.692
790.5,-1994.018
790.6,-1997.353
790.7,-2000.698
790.8,-2004.054
790.9,-2007.42
791,-2010.796
791.1,-2014.182
791.2,-2017.579
791.3,-2020.986
791.4,-2024.404
791.5,-2027.832
791.6,-2031.271
791.7,-2034.72
791.8,-2038.18
791.9,-2041.651
792,-2045.132
792.1,-2048.624
792.2,-2052.127
792.3,-2055.641
792.4,-2059.166
792.5,-2062.702
792.6,-2066.249
792.7,-2069.807
792.8,-2073.377
792.9,-2076.957
793,-2080.549
793.1,-2084.152
793.2,-2087.767
793.3,-2091.393
793.4,-2095.03
793.5,-2098.679
793.6,-2102.34
793.7,-2106.012
793.8,-2109.696
793.9,-2113.392
794,-2117.1
794.1,-2120.819
794.2,-2124.551
794.3,-2128.295
794.4,-2132.05
794.5,-2135.818
794.6,-2139.598
794.7,-2143.39
794.8,-2147.195
794.9,-2151.012
795,-2154.841
795.1,-2158.683
795.2,-2162.538
795.3,-2166.405
795.4,-2170.285
795.5,-2174.178
795.6,-2178.083
795.7,-2182.001
795.8,-2185.933
795.9,-2189.877
796,-2193.835
796.1,-2197.805
796.2,-2201.789
796.3,-2205.786
796.4,-2209.797
796.5,-2213.821
796.6,-2217.858
796.7,-2221.909
796.8,-2225.974
796.9,-2230.052
797,-2234.144
797.1,-2238.25
797.2,-2242.37
797.3,-2246.504
797.4,-2250.652
797.5,-2254.815
797.6,-2258.991
797.7,-2263.182
797.8,-2267.387
797.9,-2271.606
798,-2275.84
798.1,-2280.089
798.2,-2284.353
798.3,-2288.631
798.4,-2292.924
798.5,-2297.231
798.6,-2301.554
798.7,-2305.892
798.8,-2310.245
798.9,-2314.614
799,-2318.998
799.1,-2323.397
799.2,-2327.811
799.3,-2332.241
799.4,-2336.687
799.5,-2341.149
799.6,-2345.626
799.7,-2350.12
799.8,-2354.629
799.9,-2359.154
800,-2363.696
800.1,-2368.254
800.2,-2372.828
800.3,-2377.419
800.4,-2382.026
800.5,-2386.65
800.6,-2391.291
800.7,-2395.948
800.8,-2400.622
800.9,-2405.314
801,-2410.022
801.1,-2414.748
801.2,-2419.491
801.3,-2424.251
801.4,-2429.029
801.5,-2433.825
801.6,-2438.638
801.7,-2443.469
801.8,-2448.318
801.9,-2453.185
802,-2458.07
802.1,-2462.973
802.2,-2467.894
802.3,-2472.834
802.4,-2477.793
802.5,-2482.77
802.6,-2487.766
802.7,-2492.78
802.8,-2497.814
802.9,-2502.867
803,-2507.939
803.1,-2513.03
803.2,-2518.14
803.3,-2523.27
803.4,-2528.42
803.5,-2533.59
803.6,-2538.779
803.7,-2543.989
803.8,-2549.218
803.9,-2554.468
804,-2559.738
804.1,-2565.028
804.2,-2570.339
804.3,-2575.671
804.4,-2581.024
804.5,-2586.398
804.6,-2591.792
804.7,-2597.208
804.8,-2602.646
804.9,-2608.105
805,-2613.585
805.1,-2619.087
805.2,-2624.611
805.3,-2630.157
805.4,-2635.726
805.5,-2641.316
805.6,-2646.929
805.7,-2652.565
805.8,-2658.223
805.9,-2663.904
806,-2669.608
806.1,-2675.335
806.2,-2681.085
806.3,-2686.859
806.4,-2692.657
806.5,-2698.478
806.6,-2704.323
806.7,-2710.192
806.8,-2716.085
806.9,-2722.003
807,-2727.945
807.1,-2733.912
807.2,-2739.903
807.3,-2745.92
807.4,-2751.961
807.5,-2758.028
807.6,-2764.12
807.7,-2770.238
807.8,-2776.382
807.9,-2782.551
808,-2788.747
808.1,-2794.969
808.2,-2801.218
808.3,-2807.493
808.4,-2813.795
808.5,-2820.124
808.6,-2826.48
808.7,-2832.863
808.8,-2839.274
808.9,-2845.713
809,-2852.179
