wavelength,polarizability,Uncertainty
1462.15,-666.65,186.31
1462.16,-666.81,186.29
1462.17,-666.97,186.27
1462.18,-667.12,186.26
1462.19,-667.28,186.24
1462.2,-667.44,186.22
1462.21,-667.6,186.2
1462.22,-667.76,186.18
1462.23,-667.91,186.16
1462.24,-668.07,186.15
1462.25,-668.23,186.13
1462.26,-668.39,186.11
1462.27,-668.54,186.09
1462.28,-668.7,186.07
1462.29,-668.86,186.05
1462.3,-669.02,186.03
1462.31,-669.17,186.02
1462.32,-669.33,186
1462.33,-669.49,185.98
1462.34,-669.65,185.96
1462.35,-669.8,185.94
1462.36,-669.96,185.92
1462.37,-670.12,185.91
1462.38,-670.28,185.89
1462.39,-670.43,185.87
1462.4,-670.59,185.85
1462.41,-670.75,185.83
1462.42,-670.9,185.81
1462.43,-671.06,185.79
1462.44,-671.22,185.78
1462.45,-671.38,185.76
1462.46,-671.53,185.74
1462.47,-671.69,185.72
1462.48,-671.85,185.7
1462.49,-672,185.68
1462.5,-672.16,185.67
1462.51,-672.32,185.65
1462.52,-672.47,185.63
1462.53,-672.63,185.61
1462.54,-672.79,185.59
1462.55,-672.94,185.57
1462.56,-673.1,185.56
1462.57,-673.26,185.54
1462.58,-673.41,185.52
1462.59,-673.57,185.5
1462.6,-673.72,185.48
1462.61,-673.88,185.46
1462.62,-674.04,185.45
1462.63,-674.19,185.43
1462.64,-674.35,185.41
1462.65,-674.51,185.39
1462.66,-674.66,185.37
1462.67,-674.82,185.35
1462.68,-674.97,185.34
1462.69,-675.13,185.32
1462.7,-675.29,185.3
1462.71,-675.44,185.28
1462.72,-675.6,185.26
1462.73,-675.75,185.24
1462.74,-675.91,185.23
1462.75,-676.07,185.21
1462.76,-676.22,185.19
1462.77,-676.38,185.17
1462.78,-676.53,185.15
1462.79,-676.69,185.14
1462.8,-676.84,185.12
1462.81,-677,185.1
1462.82,-677.16,185.08
1462.83,-677.31,185.06
1462.84,-677.47,185.04
1462.85,-677.62,185.03
1462.86,-677.78,185.01
1462.87,-677.93,184.99
1462.88,-678.09,184.97
1462.89,-678.24,184.95
1462.9,-678.4,184.93
1462.91,-678.55,184.92
1462.92,-678.71,184.9
1462.93,-678.86,184.88
1462.94,-679.02,184.86
1462.95,-679.17,184.84
1462.96,-679.33,184.83
1462.97,-679.48,184.81
1462.98,-679.64,184.79
1462.99,-679.79,184.77
1463,-679.95,184.75
1463.01,-680.1,184.74
1463.02,-680.26,184.72
1463.03,-680.41,184.7
1463.04,-680.57,184.68
1463.05,-680.72,184.66
1463.06,-680.88,184.64
1463.07,-681.03,184.63
1463.08,-681.19,184.61
1463.09,-681.34,184.59
1463.1,-681.49,184.57
1463.11,-681.65,184.55
1463.12,-681.8,184.54
1463.13,-681.96,184.52
1463.14,-682.11,184.5
1463.15,-682.27,184.48
1463.16,-682.42,184.46
1463.17,-682.57,184.45
1463.18,-682.73,184.43
1463.19,-682.88,184.41
1463.2,-683.04,184.39
1463.21,-683.19,184.37
1463.22,-683.35,184.36
1463.23,-683.5,184.34
1463.24,-683.65,184.32
1463.25,-683.81,184.3
1463.26,-683.96,184.28
1463.27,-684.11,184.27
1463.28,-684.27,184.25
1463.29,-684.42,184.23
1463.3,-684.58,184.21
1463.31,-684.73,184.19
1463.32,-684.88,184.18
1463.33,-685.04,184.16
1463.34,-685.19,184.14
1463.35,-685.34,184.12
1463.36,-685.5,184.1
1463.37,-685.65,184.09
1463.38,-685.8,184.07
1463.39,-685.96,184.05
1463.4,-686.11,184.03
1463.41,-686.26,184.01
1463.42,-686.42,184
1463.43,-686.57,183.98
1463.44,-686.72,183.96
1463.45,-686.88,183.94
1463.46,-687.03,183.92
1463.47,-687.18,183.91
1463.48,-687.34,183.89
1463.49,-687.49,183.87
1463.5,-687.64,183.85
1463.51,-687.8,183.83
1463.52,-687.95,183.82
1463.53,-688.1,183.8
1463.54,-688.25,183.78
1463.55,-688.41,183.76
1463.56,-688.56,183.74
1463.57,-688.71,183.73
1463.58,-688.87,183.71
1463.59,-689.02,183.69
1463.6,-689.17,183.67
1463.61,-689.32,183.66
1463.62,-689.48,183.64
1463.63,-689.63,183.62
1463.64,-689.78,183.6
1463.65,-689.93,183.58
1463.66,-690.09,183.57
1463.67,-690.24,183.55
1463.68,-690.39,183.53
1463.69,-690.54,183.51
1463.7,-690.7,183.49
1463.71,-690.85,183.48
1463.72,-691,183.46
1463.73,-691.15,183.44
1463.74,-691.3,183.42
1463.75,-691.46,183.41
1463.76,-691.61,183.39
1463.77,-691.76,183.37
1463.78,-691.91,183.35
1463.79,-692.07,183.33
1463.8,-692.22,183.32
1463.81,-692.37,183.3
1463.82,-692.52,183.28
1463.83,-692.67,183.26
1463.84,-692.82,183.25
1463.85,-692.98,183.23
1463.86,-693.13,183.21
1463.87,-693.28,183.19
1463.88,-693.43,183.17
1463.89,-693.58,183.16
1463.9,-693.73,183.14
1463.91,-693.89,183.12
1463.92,-694.04,183.1
1463.93,-694.19,183.09
1463.94,-694.34,183.07
1463.95,-694.49,183.05
1463.96,-694.64,183.03
1463.97,-694.79,183.01
1463.98,-694.95,183
1463.99,-695.1,182.98
1464,-695.25,182.96
1464.01,-695.4,182.94
1464.02,-695.55,182.93
1464.03,-695.7,182.91
1464.04,-695.85,182.89
1464.05,-696,182.87
1464.06,-696.16,182.86
1464.07,-696.31,182.84
1464.08,-696.46,182.82
1464.09,-696.61,182.8
1464.1,-696.76,182.79
1464.11,-696.91,182.77
1464.12,-697.06,182.75
1464.13,-697.21,182.73
1464.14,-697.36,182.71
1464.15,-697.51,182.7
1464.16,-697.66,182.68
1464.17,-697.81,182.66
1464.18,-697.97,182.64
1464.19,-698.12,182.63
1464.2,-698.27,182.61
1464.21,-698.42,182.59
1464.22,-698.57,182.57
1464.23,-698.72,182.56
1464.24,-698.87,182.54
1464.25,-699.02,182.52
1464.26,-699.17,182.5
1464.27,-699.32,182.49
1464.28,-699.47,182.47
1464.29,-699.62,182.45
1464.3,-699.77,182.43
1464.31,-699.92,182.42
1464.32,-700.07,182.4
1464.33,-700.22,182.38
1464.34,-700.37,182.36
1464.35,-700.52,182.35
1464.36,-700.67,182.33
1464.37,-700.82,182.31
1464.38,-700.97,182.29
1464.39,-701.12,182.27
1464.4,-701.27,182.26
1464.41,-701.42,182.24
1464.42,-701.57,182.22
1464.43,-701.72,182.2
1464.44,-701.87,182.19
1464.45,-702.02,182.17
1464.46,-702.17,182.15
1464.47,-702.32,182.13
1464.48,-702.47,182.12
1464.49,-702.62,182.1
1464.5,-702.77,182.08
1464.51,-702.92,182.06
1464.52,-703.07,182.05
1464.53,-703.22,182.03
1464.54,-703.37,182.01
1464.55,-703.52,182
1464.56,-703.67,181.98
1464.57,-703.82,181.96
1464.58,-703.96,181.94
1464.59,-704.11,181.93
1464.6,-704.26,181.91
1464.61,-704.41,181.89
1464.62,-704.56,181.87
1464.63,-704.71,181.86
1464.64,-704.86,181.84
1464.65,-705.01,181.82
1464.66,-705.16,181.8
1464.67,-705.31,181.79
1464.68,-705.46,181.77
1464.69,-705.61,181.75
1464.7,-705.75,181.73
1464.71,-705.9,181.72
1464.72,-706.05,181.7
1464.73,-706.2,181.68
1464.74,-706.35,181.66
1464.75,-706.5,181.65
1464.76,-706.65,181.63
1464.77,-706.8,181.61
1464.78,-706.94,181.59
1464.79,-707.09,181.58
1464.8,-707.24,181.56
1464.81,-707.39,181.54
1464.82,-707.54,181.53
1464.83,-707.69,181.51
1464.84,-707.84,181.49
1464.85,-707.98,181.47
1464.86,-708.13,181.46
1464.87,-708.28,181.44
1464.88,-708.43,181.42
1464.89,-708.58,181.4
1464.9,-708.73,181.39
1464.91,-708.87,181.37
1464.92,-709.02,181.35
1464.93,-709.17,181.33
1464.94,-709.32,181.32
1464.95,-709.47,181.3
1464.96,-709.62,181.28
1464.97,-709.76,181.27
1464.98,-709.91,181.25
1464.99,-710.06,181.23
1465,-710.21,181.21
1465.01,-710.36,181.2
1465.02,-710.5,181.18
1465.03,-710.65,181.16
1465.04,-710.8,181.14
1465.05,-710.95,181.13
1465.06,-711.1,181.11
1465.07,-711.24,181.09
1465.08,-711.39,181.08
1465.09,-711.54,181.06
1465.1,-711.69,181.04
1465.11,-711.83,181.02
1465.12,-711.98,181.01
1465.13,-712.13,180.99
1465.14,-712.28,180.97
1465.15,-712.42,180.96
1465.16,-712.57,180.94
1465.17,-712.72,180.92
1465.18,-712.87,180.9
1465.19,-713.01,180.89
1465.2,-713.16,180.87
1465.21,-713.31,180.85
1465.22,-713.46,180.83
1465.23,-713.6,180.82
1465.24,-713.75,180.8
1465.25,-713.9,180.78
1465.26,-714.05,180.77
1465.27,-714.19,180.75
1465.28,-714.34,180.73
1465.29,-714.49,180.71
1465.3,-714.63,180.7
1465.31,-714.78,180.68
1465.32,-714.93,180.66
1465.33,-715.07,180.65
1465.34,-715.22,180.63
1465.35,-715.37,180.61
1465.36,-715.52,180.59
1465.37,-715.66,180.58
1465.38,-715.81,180.56
1465.39,-715.96,180.54
1465.4,-716.1,180.53
1465.41,-716.25,180.51
1465.42,-716.4,180.49
1465.43,-716.54,180.48
1465.44,-716.69,180.46
1465.45,-716.84,180.44
1465.46,-716.98,180.42
1465.47,-717.13,180.41
1465.48,-717.28,180.39
1465.49,-717.42,180.37
1465.5,-717.57,180.36
1465.51,-717.72,180.34
1465.52,-717.86,180.32
1465.53,-718.01,180.3
1465.54,-718.15,180.29
1465.55,-718.3,180.27
1465.56,-718.45,180.25
1465.57,-718.59,180.24
1465.58,-718.74,180.22
1465.59,-718.89,180.2
1465.6,-719.03,180.19
1465.61,-719.18,180.17
1465.62,-719.32,180.15
1465.63,-719.47,180.13
1465.64,-719.62,180.12
1465.65,-719.76,180.1
1465.66,-719.91,180.08
1465.67,-720.05,180.07
1465.68,-720.2,180.05
1465.69,-720.35,180.03
1465.7,-720.49,180.02
1465.71,-720.64,180
1465.72,-720.78,179.98
1465.73,-720.93,179.96
1465.74,-721.08,179.95
1465.75,-721.22,179.93
1465.76,-721.37,179.91
1465.77,-721.51,179.9
1465.78,-721.66,179.88
1465.79,-721.8,179.86
1465.8,-721.95,179.85
1465.81,-722.1,179.83
1465.82,-722.24,179.81
1465.83,-722.39,179.79
1465.84,-722.53,179.78
1465.85,-722.68,179.76
1465.86,-722.82,179.74
1465.87,-722.97,179.73
1465.88,-723.11,179.71
1465.89,-723.26,179.69
1465.9,-723.4,179.68
1465.91,-723.55,179.66
1465.92,-723.7,179.64
1465.93,-723.84,179.63
1465.94,-723.99,179.61
1465.95,-724.13,179.59
1465.96,-724.28,179.58
1465.97,-724.42,179.56
1465.98,-724.57,179.54
1465.99,-724.71,179.52
1466,-724.86,179.51
1466.01,-725,179.49
1466.02,-725.15,179.47
1466.03,-725.29,179.46
1466.04,-725.44,179.44
1466.05,-725.58,179.42
1466.06,-725.73,179.41
1466.07,-725.87,179.39
1466.08,-726.02,179.37
1466.09,-726.16,179.36
1466.1,-726.31,179.34
1466.11,-726.45,179.32
1466.12,-726.59,179.31
1466.13,-726.74,179.29
1466.14,-726.88,179.27
1466.15,-727.03,179.26
1466.16,-727.17,179.24
1466.17,-727.32,179.22
1466.18,-727.46,179.21
1466.19,-727.61,179.19
1466.2,-727.75,179.17
1466.21,-727.9,179.15
1466.22,-728.04,179.14
1466.23,-728.18,179.12
1466.24,-728.33,179.1
1466.25,-728.47,179.09
1466.26,-728.62,179.07
1466.27,-728.76,179.05
1466.28,-728.91,179.04
1466.29,-729.05,179.02
1466.3,-729.2,179
1466.31,-729.34,178.99
1466.32,-729.48,178.97
1466.33,-729.63,178.95
1466.34,-729.77,178.94
1466.35,-729.92,178.92
1466.36,-730.06,178.9
1466.37,-730.2,178.89
1466.38,-730.35,178.87
1466.39,-730.49,178.85
1466.4,-730.64,178.84
1466.41,-730.78,178.82
1466.42,-730.92,178.8
1466.43,-731.07,178.79
1466.44,-731.21,178.77
1466.45,-731.36,178.75
1466.46,-731.5,178.74
1466.47,-731.64,178.72
1466.48,-731.79,178.7
1466.49,-731.93,178.69
1466.5,-732.07,178.67
1466.51,-732.22,178.65
1466.52,-732.36,178.64
1466.53,-732.5,178.62
1466.54,-732.65,178.6
1466.55,-732.79,178.59
1466.56,-732.94,178.57
1466.57,-733.08,178.55
1466.58,-733.22,178.54
1466.59,-733.37,178.52
1466.6,-733.51,178.5
1466.61,-733.65,178.49
1466.62,-733.8,178.47
1466.63,-733.94,178.45
1466.64,-734.08,178.44
1466.65,-734.23,178.42
1466.66,-734.37,178.4
1466.67,-734.51,178.39
1466.68,-734.66,178.37
1466.69,-734.8,178.35
1466.7,-734.94,178.34
1466.71,-735.08,178.32
1466.72,-735.23,178.3
1466.73,-735.37,178.29
1466.74,-735.51,178.27
1466.75,-735.66,178.26
1466.76,-735.8,178.24
1466.77,-735.94,178.22
1466.78,-736.09,178.21
1466.79,-736.23,178.19
1466.8,-736.37,178.17
1466.81,-736.51,178.16
1466.82,-736.66,178.14
1466.83,-736.8,178.12
1466.84,-736.94,178.11
1466.85,-737.09,178.09
1466.86,-737.23,178.07
1466.87,-737.37,178.06
1466.88,-737.51,178.04
1466.89,-737.66,178.02
1466.9,-737.8,178.01
1466.91,-737.94,177.99
1466.92,-738.08,177.97
1466.93,-738.23,177.96
1466.94,-738.37,177.94
1466.95,-738.51,177.92
1466.96,-738.65,177.91
1466.97,-738.8,177.89
1466.98,-738.94,177.88
1466.99,-739.08,177.86
1467,-739.22,177.84
1467.01,-739.37,177.83
1467.02,-739.51,177.81
1467.03,-739.65,177.79
1467.04,-739.79,177.78
1467.05,-739.94,177.76
1467.06,-740.08,177.74
1467.07,-740.22,177.73
1467.08,-740.36,177.71
1467.09,-740.5,177.69
1467.1,-740.65,177.68
1467.11,-740.79,177.66
1467.12,-740.93,177.65
1467.13,-741.07,177.63
1467.14,-741.22,177.61
1467.15,-741.36,177.6
1467.16,-741.5,177.58
1467.17,-741.64,177.56
1467.18,-741.78,177.55
1467.19,-741.92,177.53
1467.2,-742.07,177.51
1467.21,-742.21,177.5
1467.22,-742.35,177.48
1467.23,-742.49,177.47
1467.24,-742.63,177.45
1467.25,-742.78,177.43
1467.26,-742.92,177.42
1467.27,-743.06,177.4
1467.28,-743.2,177.38
1467.29,-743.34,177.37
1467.3,-743.48,177.35
1467.31,-743.63,177.33
1467.32,-743.77,177.32
1467.33,-743.91,177.3
1467.34,-744.05,177.29
1467.35,-744.19,177.27
1467.36,-744.33,177.25
1467.37,-744.47,177.24
1467.38,-744.62,177.22
1467.39,-744.76,177.2
1467.4,-744.9,177.19
1467.41,-745.04,177.17
1467.42,-745.18,177.16
1467.43,-745.32,177.14
1467.44,-745.46,177.12
1467.45,-745.61,177.11
1467.46,-745.75,177.09
1467.47,-745.89,177.07
1467.48,-746.03,177.06
1467.49,-746.17,177.04
1467.5,-746.31,177.02
1467.51,-746.45,177.01
1467.52,-746.59,176.99
1467.53,-746.73,176.98
1467.54,-746.88,176.96
1467.55,-747.02,176.94
1467.56,-747.16,176.93
1467.57,-747.3,176.91
1467.58,-747.44,176.89
1467.59,-747.58,176.88
1467.6,-747.72,176.86
1467.61,-747.86,176.85
1467.62,-748,176.83
1467.63,-748.14,176.81
1467.64,-748.29,176.8
1467.65,-748.43,176.78
1467.66,-748.57,176.77
1467.67,-748.71,176.75
1467.68,-748.85,176.73
1467.69,-748.99,176.72
1467.7,-749.13,176.7
1467.71,-749.27,176.68
1467.72,-749.41,176.67
1467.73,-749.55,176.65
1467.74,-749.69,176.64
1467.75,-749.83,176.62
1467.76,-749.97,176.6
1467.77,-750.11,176.59
1467.78,-750.25,176.57
1467.79,-750.39,176.55
1467.8,-750.53,176.54
1467.81,-750.68,176.52
1467.82,-750.82,176.51
1467.83,-750.96,176.49
1467.84,-751.1,176.47
1467.85,-751.24,176.46
1467.86,-751.38,176.44
1467.87,-751.52,176.43
1467.88,-751.66,176.41
1467.89,-751.8,176.39
1467.9,-751.94,176.38
1467.91,-752.08,176.36
1467.92,-752.22,176.35
1467.93,-752.36,176.33
1467.94,-752.5,176.31
1467.95,-752.64,176.3
1467.96,-752.78,176.28
1467.97,-752.92,176.26
1467.98,-753.06,176.25
1467.99,-753.2,176.23
1468,-753.34,176.22
1468.01,-753.48,176.2
1468.02,-753.62,176.18
1468.03,-753.76,176.17
1468.04,-753.9,176.15
1468.05,-754.04,176.14
1468.06,-754.18,176.12
1468.07,-754.32,176.1
1468.08,-754.46,176.09
1468.09,-754.6,176.07
1468.1,-754.74,176.06
1468.11,-754.88,176.04
1468.12,-755.02,176.02
1468.13,-755.16,176.01
1468.14,-755.3,175.99
1468.15,-755.44,175.98
1468.16,-755.58,175.96
1468.17,-755.71,175.94
1468.18,-755.85,175.93
1468.19,-755.99,175.91
1468.2,-756.13,175.9
1468.21,-756.27,175.88
1468.22,-756.41,175.86
1468.23,-756.55,175.85
1468.24,-756.69,175.83
1468.25,-756.83,175.82
1468.26,-756.97,175.8
1468.27,-757.11,175.78
1468.28,-757.25,175.77
1468.29,-757.39,175.75
1468.3,-757.53,175.74
1468.31,-757.67,175.72
1468.32,-757.81,175.7
1468.33,-757.95,175.69
1468.34,-758.08,175.67
1468.35,-758.22,175.66
1468.36,-758.36,175.64
1468.37,-758.5,175.62
1468.38,-758.64,175.61
1468.39,-758.78,175.59
1468.4,-758.92,175.58
1468.41,-759.06,175.56
1468.42,-759.2,175.55
1468.43,-759.34,175.53
1468.44,-759.48,175.51
1468.45,-759.61,175.5
1468.46,-759.75,175.48
1468.47,-759.89,175.47
1468.48,-760.03,175.45
1468.49,-760.17,175.43
1468.5,-760.31,175.42
1468.51,-760.45,175.4
1468.52,-760.59,175.39
1468.53,-760.73,175.37
1468.54,-760.86,175.35
1468.55,-761,175.34
1468.56,-761.14,175.32
1468.57,-761.28,175.31
1468.58,-761.42,175.29
1468.59,-761.56,175.28
1468.6,-761.7,175.26
1468.61,-761.83,175.24
1468.62,-761.97,175.23
1468.63,-762.11,175.21
1468.64,-762.25,175.2
1468.65,-762.39,175.18
1468.66,-762.53,175.16
1468.67,-762.67,175.15
1468.68,-762.8,175.13
1468.69,-762.94,175.12
1468.7,-763.08,175.1
1468.71,-763.22,175.09
1468.72,-763.36,175.07
1468.73,-763.5,175.05
1468.74,-763.64,175.04
1468.75,-763.77,175.02
1468.76,-763.91,175.01
1468.77,-764.05,174.99
1468.78,-764.19,174.97
1468.79,-764.33,174.96
1468.8,-764.46,174.94
1468.81,-764.6,174.93
1468.82,-764.74,174.91
1468.83,-764.88,174.9
1468.84,-765.02,174.88
1468.85,-765.16,174.86
1468.86,-765.29,174.85
1468.87,-765.43,174.83
1468.88,-765.57,174.82
1468.89,-765.71,174.8
1468.9,-765.85,174.79
1468.91,-765.98,174.77
1468.92,-766.12,174.75
1468.93,-766.26,174.74
1468.94,-766.4,174.72
1468.95,-766.54,174.71
1468.96,-766.67,174.69
1468.97,-766.81,174.68
1468.98,-766.95,174.66
1468.99,-767.09,174.64
1469,-767.22,174.63
1469.01,-767.36,174.61
1469.02,-767.5,174.6
1469.03,-767.64,174.58
1469.04,-767.78,174.57
1469.05,-767.91,174.55
1469.06,-768.05,174.53
1469.07,-768.19,174.52
1469.08,-768.33,174.5
1469.09,-768.46,174.49
1469.1,-768.6,174.47
1469.11,-768.74,174.46
1469.12,-768.88,174.44
1469.13,-769.01,174.43
1469.14,-769.15,174.41
1469.15,-769.29,174.39
1469.16,-769.43,174.38
1469.17,-769.56,174.36
1469.18,-769.7,174.35
1469.19,-769.84,174.33
1469.2,-769.98,174.32
1469.21,-770.11,174.3
1469.22,-770.25,174.28
1469.23,-770.39,174.27
1469.24,-770.53,174.25
1469.25,-770.66,174.24
1469.26,-770.8,174.22
1469.27,-770.94,174.21
1469.28,-771.08,174.19
1469.29,-771.21,174.18
1469.3,-771.35,174.16
1469.31,-771.49,174.14
1469.32,-771.62,174.13
1469.33,-771.76,174.11
1469.34,-771.9,174.1
1469.35,-772.04,174.08
1469.36,-772.17,174.07
1469.37,-772.31,174.05
1469.38,-772.45,174.04
1469.39,-772.58,174.02
1469.4,-772.72,174
1469.41,-772.86,173.99
1469.42,-773,173.97
1469.43,-773.13,173.96
1469.44,-773.27,173.94
1469.45,-773.41,173.93
1469.46,-773.54,173.91
1469.47,-773.68,173.9
1469.48,-773.82,173.88
1469.49,-773.95,173.86
1469.5,-774.09,173.85
1469.51,-774.23,173.83
1469.52,-774.36,173.82
1469.53,-774.5,173.8
1469.54,-774.64,173.79
1469.55,-774.77,173.77
1469.56,-774.91,173.76
1469.57,-775.05,173.74
1469.58,-775.18,173.72
1469.59,-775.32,173.71
1469.6,-775.46,173.69
1469.61,-775.59,173.68
1469.62,-775.73,173.66
1469.63,-775.87,173.65
1469.64,-776,173.63
1469.65,-776.14,173.62
1469.66,-776.28,173.6
1469.67,-776.41,173.59
1469.68,-776.55,173.57
1469.69,-776.69,173.55
1469.7,-776.82,173.54
1469.71,-776.96,173.52
1469.72,-777.1,173.51
1469.73,-777.23,173.49
1469.74,-777.37,173.48
1469.75,-777.5,173.46
1469.76,-777.64,173.45
1469.77,-777.78,173.43
1469.78,-777.91,173.42
1469.79,-778.05,173.4
1469.8,-778.19,173.39
1469.81,-778.32,173.37
1469.82,-778.46,173.35
1469.83,-778.59,173.34
1469.84,-778.73,173.32
1469.85,-778.87,173.31
1469.86,-779,173.29
1469.87,-779.14,173.28
1469.88,-779.28,173.26
1469.89,-779.41,173.25
1469.9,-779.55,173.23
1469.91,-779.68,173.22
1469.92,-779.82,173.2
1469.93,-779.96,173.19
1469.94,-780.09,173.17
1469.95,-780.23,173.15
1469.96,-780.36,173.14
1469.97,-780.5,173.12
1469.98,-780.64,173.11
1469.99,-780.77,173.09
1470,-780.91,173.08
1470.01,-781.04,173.06
1470.02,-781.18,173.05
1470.03,-781.32,173.03
1470.04,-781.45,173.02
1470.05,-781.59,173
1470.06,-781.72,172.99
1470.07,-781.86,172.97
1470.08,-781.99,172.96
1470.09,-782.13,172.94
1470.1,-782.27,172.92
1470.11,-782.4,172.91
1470.12,-782.54,172.89
1470.13,-782.67,172.88
1470.14,-782.81,172.86
1470.15,-782.94,172.85
1470.16,-783.08,172.83
1470.17,-783.22,172.82
1470.18,-783.35,172.8
1470.19,-783.49,172.79
1470.2,-783.62,172.77
1470.21,-783.76,172.76
1470.22,-783.89,172.74
1470.23,-784.03,172.73
1470.24,-784.16,172.71
1470.25,-784.3,172.7
1470.26,-784.43,172.68
1470.27,-784.57,172.67
1470.28,-784.71,172.65
1470.29,-784.84,172.63
1470.3,-784.98,172.62
1470.31,-785.11,172.6
1470.32,-785.25,172.59
1470.33,-785.38,172.57
1470.34,-785.52,172.56
1470.35,-785.65,172.54
1470.36,-785.79,172.53
1470.37,-785.92,172.51
1470.38,-786.06,172.5
1470.39,-786.19,172.48
1470.4,-786.33,172.47
1470.41,-786.46,172.45
1470.42,-786.6,172.44
1470.43,-786.73,172.42
1470.44,-786.87,172.41
1470.45,-787,172.39
1470.46,-787.14,172.38
1470.47,-787.27,172.36
1470.48,-787.41,172.35
1470.49,-787.54,172.33
1470.5,-787.68,172.32
1470.51,-787.81,172.3
1470.52,-787.95,172.29
1470.53,-788.08,172.27
1470.54,-788.22,172.25
1470.55,-788.35,172.24
1470.56,-788.49,172.22
1470.57,-788.62,172.21
1470.58,-788.76,172.19
1470.59,-788.89,172.18
1470.6,-789.03,172.16
1470.61,-789.16,172.15
1470.62,-789.3,172.13
1470.63,-789.43,172.12
1470.64,-789.57,172.1
1470.65,-789.7,172.09
1470.66,-789.84,172.07
1470.67,-789.97,172.06
1470.68,-790.11,172.04
1470.69,-790.24,172.03
1470.7,-790.38,172.01
1470.71,-790.51,172
1470.72,-790.65,171.98
1470.73,-790.78,171.97
1470.74,-790.92,171.95
1470.75,-791.05,171.94
1470.76,-791.18,171.92
1470.77,-791.32,171.91
1470.78,-791.45,171.89
1470.79,-791.59,171.88
1470.8,-791.72,171.86
1470.81,-791.86,171.85
1470.82,-791.99,171.83
1470.83,-792.13,171.82
1470.84,-792.26,171.8
1470.85,-792.39,171.79
1470.86,-792.53,171.77
1470.87,-792.66,171.76
1470.88,-792.8,171.74
1470.89,-792.93,171.73
1470.9,-793.07,171.71
1470.91,-793.2,171.7
1470.92,-793.34,171.68
1470.93,-793.47,171.67
1470.94,-793.6,171.65
1470.95,-793.74,171.64
1470.96,-793.87,171.62
1470.97,-794.01,171.61
1470.98,-794.14,171.59
1470.99,-794.28,171.58
1471,-794.41,171.56
1471.01,-794.54,171.55
1471.02,-794.68,171.53
1471.03,-794.81,171.52
1471.04,-794.95,171.5
1471.05,-795.08,171.49
1471.06,-795.21,171.47
1471.07,-795.35,171.46
1471.08,-795.48,171.44
1471.09,-795.62,171.43
1471.1,-795.75,171.41
1471.11,-795.88,171.4
1471.12,-796.02,171.38
1471.13,-796.15,171.37
1471.14,-796.29,171.35
1471.15,-796.42,171.34
1471.16,-796.55,171.32
1471.17,-796.69,171.31
1471.18,-796.82,171.29
1471.19,-796.96,171.28
1471.2,-797.09,171.26
1471.21,-797.22,171.25
1471.22,-797.36,171.23
1471.23,-797.49,171.22
1471.24,-797.63,171.2
1471.25,-797.76,171.19
1471.26,-797.89,171.17
1471.27,-798.03,171.16
1471.28,-798.16,171.14
1471.29,-798.29,171.13
1471.3,-798.43,171.11
1471.31,-798.56,171.1
1471.32,-798.7,171.08
1471.33,-798.83,171.07
1471.34,-798.96,171.05
1471.35,-799.1,171.04
1471.36,-799.23,171.03
1471.37,-799.36,171.01
1471.38,-799.5,171
1471.39,-799.63,170.98
1471.4,-799.76,170.97
1471.41,-799.9,170.95
1471.42,-800.03,170.94
1471.43,-800.17,170.92
1471.44,-800.3,170.91
1471.45,-800.43,170.89
1471.46,-800.57,170.88
1471.47,-800.7,170.86
1471.48,-800.83,170.85
1471.49,-800.97,170.83
1471.5,-801.1,170.82
1471.51,-801.23,170.8
1471.52,-801.37,170.79
1471.53,-801.5,170.77
1471.54,-801.63,170.76
1471.55,-801.77,170.74
1471.56,-801.9,170.73
1471.57,-802.03,170.71
1471.58,-802.17,170.7
1471.59,-802.3,170.68
1471.6,-802.43,170.67
1471.61,-802.57,170.65
1471.62,-802.7,170.64
1471.63,-802.83,170.63
1471.64,-802.97,170.61
1471.65,-803.1,170.6
1471.66,-803.23,170.58
1471.67,-803.37,170.57
1471.68,-803.5,170.55
1471.69,-803.63,170.54
1471.7,-803.76,170.52
1471.71,-803.9,170.51
1471.72,-804.03,170.49
1471.73,-804.16,170.48
1471.74,-804.3,170.46
1471.75,-804.43,170.45
1471.76,-804.56,170.43
1471.77,-804.7,170.42
1471.78,-804.83,170.4
1471.79,-804.96,170.39
1471.8,-805.1,170.37
1471.81,-805.23,170.36
1471.82,-805.36,170.35
1471.83,-805.49,170.33
1471.84,-805.63,170.32
1471.85,-805.76,170.3
1471.86,-805.89,170.29
1471.87,-806.03,170.27
1471.88,-806.16,170.26
1471.89,-806.29,170.24
1471.9,-806.42,170.23
1471.91,-806.56,170.21
1471.92,-806.69,170.2
1471.93,-806.82,170.18
1471.94,-806.96,170.17
1471.95,-807.09,170.15
1471.96,-807.22,170.14
1471.97,-807.35,170.13
1471.98,-807.49,170.11
1471.99,-807.62,170.1
1472,-807.75,170.08
1472.01,-807.89,170.07
1472.02,-808.02,170.05
1472.03,-808.15,170.04
1472.04,-808.28,170.02
1472.05,-808.42,170.01
1472.06,-808.55,169.99
1472.07,-808.68,169.98
1472.08,-808.81,169.96
1472.09,-808.95,169.95
1472.1,-809.08,169.93
1472.11,-809.21,169.92
1472.12,-809.34,169.91
1472.13,-809.48,169.89
1472.14,-809.61,169.88
1472.15,-809.74,169.86
1472.16,-809.87,169.85
1472.17,-810.01,169.83
