wavelength,polarizability,Uncertainty
1001.84,-396.46,17.33
1001.85,-396.45,17.33
1001.86,-396.45,17.32
1001.87,-396.44,17.32
1001.88,-396.44,17.32
1001.89,-396.43,17.32
1001.9,-396.42,17.32
1001.91,-396.42,17.32
1001.92,-396.41,17.32
1001.93,-396.41,17.32
1001.94,-396.4,17.32
1001.95,-396.4,17.31
1001.96,-396.39,17.31
1001.97,-396.38,17.31
1001.98,-396.38,17.31
1001.99,-396.37,17.31
1002,-396.37,17.31
1002.01,-396.36,17.31
1002.02,-396.36,17.31
1002.03,-396.35,17.31
1002.04,-396.34,17.31
1002.05,-396.34,17.3
1002.06,-396.33,17.3
1002.07,-396.33,17.3
1002.08,-396.32,17.3
1002.09,-396.31,17.3
1002.1,-396.31,17.3
1002.11,-396.3,17.3
1002.12,-396.3,17.3
1002.13,-396.29,17.3
1002.14,-396.29,17.3
1002.15,-396.28,17.29
1002.16,-396.27,17.29
1002.17,-396.27,17.29
1002.18,-396.26,17.29
1002.19,-396.26,17.29
1002.2,-396.25,17.29
1002.21,-396.25,17.29
1002.22,-396.24,17.29
1002.23,-396.24,17.29
1002.24,-396.23,17.28
1002.25,-396.22,17.28
1002.26,-396.22,17.28
1002.27,-396.21,17.28
1002.28,-396.21,17.28
1002.29,-396.2,17.28
1002.3,-396.2,17.28
1002.31,-396.19,17.28
1002.32,-396.18,17.28
1002.33,-396.18,17.28
1002.34,-396.17,17.27
1002.35,-396.17,17.27
1002.36,-396.16,17.27
1002.37,-396.16,17.27
1002.38,-396.15,17.27
1002.39,-396.15,17.27
1002.4,-396.14,17.27
1002.41,-396.13,17.27
1002.42,-396.13,17.27
1002.43,-396.12,17.27
1002.44,-396.12,17.26
1002.45,-396.11,17.26
1002.46,-396.11,17.26
1002.47,-396.1,17.26
1002.48,-396.1,17.26
1002.49,-396.09,17.26
1002.5,-396.08,17.26
1002.51,-396.08,17.26
1002.52,-396.07,17.26
1002.53,-396.07,17.25
1002.54,-396.06,17.25
1002.55,-396.06,17.25
1002.56,-396.05,17.25
1002.57,-396.05,17.25
1002.58,-396.04,17.25
1002.59,-396.03,17.25
1002.6,-396.03,17.25
1002.61,-396.02,17.25
1002.62,-396.02,17.25
1002.63,-396.01,17.24
1002.64,-396.01,17.24
1002.65,-396,17.24
1002.66,-396,17.24
1002.67,-395.99,17.24
1002.68,-395.99,17.24
1002.69,-395.98,17.24
1002.7,-395.97,17.24
1002.71,-395.97,17.24
1002.72,-395.96,17.24
1002.73,-395.96,17.23
1002.74,-395.95,17.23
1002.75,-395.95,17.23
1002.76,-395.94,17.23
1002.77,-395.94,17.23
1002.78,-395.93,17.23
1002.79,-395.93,17.23
1002.8,-395.92,17.23
1002.81,-395.91,17.23
1002.82,-395.91,17.22
1002.83,-395.9,17.22
1002.84,-395.9,17.22
1002.85,-395.89,17.22
1002.86,-395.89,17.22
1002.87,-395.88,17.22
1002.88,-395.88,17.22
1002.89,-395.87,17.22
1002.9,-395.87,17.22
1002.91,-395.86,17.22
1002.92,-395.86,17.21
1002.93,-395.85,17.21
1002.94,-395.85,17.21
1002.95,-395.84,17.21
1002.96,-395.83,17.21
1002.97,-395.83,17.21
1002.98,-395.82,17.21
1002.99,-395.82,17.21
1003,-395.81,17.21
1003.01,-395.81,17.21
1003.02,-395.8,17.2
1003.03,-395.8,17.2
1003.04,-395.79,17.2
1003.05,-395.79,17.2
1003.06,-395.78,17.2
1003.07,-395.78,17.2
1003.08,-395.77,17.2
1003.09,-395.77,17.2
1003.1,-395.76,17.2
1003.11,-395.76,17.2
1003.12,-395.75,17.19
1003.13,-395.75,17.19
1003.14,-395.74,17.19
1003.15,-395.73,17.19
1003.16,-395.73,17.19
1003.17,-395.72,17.19
1003.18,-395.72,17.19
1003.19,-395.71,17.19
1003.2,-395.71,17.19
1003.21,-395.7,17.19
1003.22,-395.7,17.18
1003.23,-395.69,17.18
1003.24,-395.69,17.18
1003.25,-395.68,17.18
1003.26,-395.68,17.18
1003.27,-395.67,17.18
1003.28,-395.67,17.18
1003.29,-395.66,17.18
1003.3,-395.66,17.18
1003.31,-395.65,17.17
1003.32,-395.65,17.17
1003.33,-395.64,17.17
1003.34,-395.64,17.17
1003.35,-395.63,17.17
1003.36,-395.63,17.17
1003.37,-395.62,17.17
1003.38,-395.62,17.17
1003.39,-395.61,17.17
1003.4,-395.61,17.17
1003.41,-395.6,17.16
1003.42,-395.6,17.16
1003.43,-395.59,17.16
1003.44,-395.59,17.16
1003.45,-395.58,17.16
1003.46,-395.58,17.16
1003.47,-395.57,17.16
1003.48,-395.57,17.16
1003.49,-395.56,17.16
1003.5,-395.56,17.16
1003.51,-395.55,17.15
1003.52,-395.55,17.15
1003.53,-395.54,17.15
1003.54,-395.54,17.15
1003.55,-395.53,17.15
1003.56,-395.53,17.15
1003.57,-395.52,17.15
1003.58,-395.52,17.15
1003.59,-395.51,17.15
1003.6,-395.51,17.15
1003.61,-395.5,17.14
1003.62,-395.5,17.14
1003.63,-395.49,17.14
1003.64,-395.49,17.14
1003.65,-395.48,17.14
1003.66,-395.48,17.14
1003.67,-395.47,17.14
1003.68,-395.47,17.14
1003.69,-395.46,17.14
1003.7,-395.46,17.14
1003.71,-395.45,17.13
1003.72,-395.45,17.13
1003.73,-395.44,17.13
1003.74,-395.44,17.13
1003.75,-395.43,17.13
1003.76,-395.43,17.13
1003.77,-395.42,17.13
1003.78,-395.42,17.13
1003.79,-395.41,17.13
1003.8,-395.41,17.13
1003.81,-395.4,17.12
1003.82,-395.4,17.12
1003.83,-395.39,17.12
1003.84,-395.39,17.12
1003.85,-395.38,17.12
1003.86,-395.38,17.12
1003.87,-395.37,17.12
1003.88,-395.37,17.12
1003.89,-395.36,17.12
1003.9,-395.36,17.12
1003.91,-395.35,17.11
1003.92,-395.35,17.11
1003.93,-395.34,17.11
1003.94,-395.34,17.11
1003.95,-395.33,17.11
1003.96,-395.33,17.11
1003.97,-395.32,17.11
1003.98,-395.32,17.11
1003.99,-395.31,17.11
1004,-395.31,17.11
1004.01,-395.3,17.1
1004.02,-395.3,17.1
1004.03,-395.29,17.1
1004.04,-395.29,17.1
1004.05,-395.29,17.1
1004.06,-395.28,17.1
1004.07,-395.28,17.1
1004.08,-395.27,17.1
1004.09,-395.27,17.1
1004.1,-395.26,17.1
1004.11,-395.26,17.09
1004.12,-395.25,17.09
1004.13,-395.25,17.09
1004.14,-395.24,17.09
1004.15,-395.24,17.09
1004.16,-395.23,17.09
1004.17,-395.23,17.09
1004.18,-395.22,17.09
1004.19,-395.22,17.09
1004.2,-395.21,17.09
1004.21,-395.21,17.08
1004.22,-395.2,17.08
1004.23,-395.2,17.08
1004.24,-395.2,17.08
1004.25,-395.19,17.08
1004.26,-395.19,17.08
1004.27,-395.18,17.08
1004.28,-395.18,17.08
1004.29,-395.17,17.08
1004.3,-395.17,17.08
1004.31,-395.16,17.07
1004.32,-395.16,17.07
1004.33,-395.15,17.07
1004.34,-395.15,17.07
1004.35,-395.14,17.07
1004.36,-395.14,17.07
1004.37,-395.13,17.07
1004.38,-395.13,17.07
1004.39,-395.13,17.07
1004.4,-395.12,17.07
1004.41,-395.12,17.06
1004.42,-395.11,17.06
1004.43,-395.11,17.06
1004.44,-395.1,17.06
1004.45,-395.1,17.06
1004.46,-395.09,17.06
1004.47,-395.09,17.06
1004.48,-395.08,17.06
1004.49,-395.08,17.06
1004.5,-395.07,17.06
1004.51,-395.07,17.05
1004.52,-395.07,17.05
1004.53,-395.06,17.05
1004.54,-395.06,17.05
1004.55,-395.05,17.05
1004.56,-395.05,17.05
1004.57,-395.04,17.05
1004.58,-395.04,17.05
1004.59,-395.03,17.05
1004.6,-395.03,17.05
1004.61,-395.02,17.04
1004.62,-395.02,17.04
1004.63,-395.02,17.04
1004.64,-395.01,17.04
1004.65,-395.01,17.04
1004.66,-395,17.04
1004.67,-395,17.04
1004.68,-394.99,17.04
1004.69,-394.99,17.04
1004.7,-394.98,17.04
1004.71,-394.98,17.03
1004.72,-394.98,17.03
1004.73,-394.97,17.03
1004.74,-394.97,17.03
1004.75,-394.96,17.03
1004.76,-394.96,17.03
1004.77,-394.95,17.03
1004.78,-394.95,17.03
1004.79,-394.94,17.03
1004.8,-394.94,17.03
1004.81,-394.94,17.02
1004.82,-394.93,17.02
1004.83,-394.93,17.02
1004.84,-394.92,17.02
1004.85,-394.92,17.02
1004.86,-394.91,17.02
1004.87,-394.91,17.02
1004.88,-394.9,17.02
1004.89,-394.9,17.02
1004.9,-394.9,17.02
1004.91,-394.89,17.01
1004.92,-394.89,17.01
1004.93,-394.88,17.01
1004.94,-394.88,17.01
1004.95,-394.87,17.01
1004.96,-394.87,17.01
1004.97,-394.87,17.01
1004.98,-394.86,17.01
1004.99,-394.86,17.01
1005,-394.85,17.01
1005.01,-394.85,17
1005.02,-394.84,17
1005.03,-394.84,17
1005.04,-394.83,17
1005.05,-394.83,17
1005.06,-394.83,17
1005.07,-394.82,17
1005.08,-394.82,17
1005.09,-394.81,17
1005.1,-394.81,17
1005.11,-394.8,16.99
1005.12,-394.8,16.99
1005.13,-394.8,16.99
1005.14,-394.79,16.99
1005.15,-394.79,16.99
1005.16,-394.78,16.99
1005.17,-394.78,16.99
1005.18,-394.77,16.99
1005.19,-394.77,16.99
1005.2,-394.77,16.99
1005.21,-394.76,16.98
1005.22,-394.76,16.98
1005.23,-394.75,16.98
1005.24,-394.75,16.98
1005.25,-394.75,16.98
1005.26,-394.74,16.98
1005.27,-394.74,16.98
1005.28,-394.73,16.98
1005.29,-394.73,16.98
1005.3,-394.72,16.98
1005.31,-394.72,16.98
1005.32,-394.72,16.97
1005.33,-394.71,16.97
1005.34,-394.71,16.97
1005.35,-394.7,16.97
1005.36,-394.7,16.97
1005.37,-394.69,16.97
1005.38,-394.69,16.97
1005.39,-394.69,16.97
1005.4,-394.68,16.97
1005.41,-394.68,16.97
1005.42,-394.67,16.96
1005.43,-394.67,16.96
1005.44,-394.67,16.96
1005.45,-394.66,16.96
1005.46,-394.66,16.96
1005.47,-394.65,16.96
1005.48,-394.65,16.96
1005.49,-394.65,16.96
1005.5,-394.64,16.96
1005.51,-394.64,16.96
1005.52,-394.63,16.95
1005.53,-394.63,16.95
1005.54,-394.62,16.95
1005.55,-394.62,16.95
1005.56,-394.62,16.95
1005.57,-394.61,16.95
1005.58,-394.61,16.95
1005.59,-394.6,16.95
1005.6,-394.6,16.95
1005.61,-394.6,16.95
1005.62,-394.59,16.94
1005.63,-394.59,16.94
1005.64,-394.58,16.94
1005.65,-394.58,16.94
1005.66,-394.58,16.94
1005.67,-394.57,16.94
1005.68,-394.57,16.94
1005.69,-394.56,16.94
1005.7,-394.56,16.94
1005.71,-394.56,16.94
1005.72,-394.55,16.94
1005.73,-394.55,16.93
1005.74,-394.54,16.93
1005.75,-394.54,16.93
1005.76,-394.54,16.93
1005.77,-394.53,16.93
1005.78,-394.53,16.93
1005.79,-394.52,16.93
1005.8,-394.52,16.93
1005.81,-394.52,16.93
1005.82,-394.51,16.93
1005.83,-394.51,16.92
1005.84,-394.5,16.92
1005.85,-394.5,16.92
1005.86,-394.5,16.92
1005.87,-394.49,16.92
1005.88,-394.49,16.92
1005.89,-394.48,16.92
1005.9,-394.48,16.92
1005.91,-394.48,16.92
1005.92,-394.47,16.92
1005.93,-394.47,16.91
1005.94,-394.46,16.91
1005.95,-394.46,16.91
1005.96,-394.46,16.91
1005.97,-394.45,16.91
1005.98,-394.45,16.91
1005.99,-394.45,16.91
1006,-394.44,16.91
1006.01,-394.44,16.91
1006.02,-394.43,16.91
1006.03,-394.43,16.9
1006.04,-394.43,16.9
1006.05,-394.42,16.9
1006.06,-394.42,16.9
1006.07,-394.41,16.9
1006.08,-394.41,16.9
1006.09,-394.41,16.9
1006.1,-394.4,16.9
1006.11,-394.4,16.9
1006.12,-394.39,16.9
1006.13,-394.39,16.9
1006.14,-394.39,16.89
1006.15,-394.38,16.89
1006.16,-394.38,16.89
1006.17,-394.38,16.89
1006.18,-394.37,16.89
1006.19,-394.37,16.89
1006.2,-394.36,16.89
1006.21,-394.36,16.89
1006.22,-394.36,16.89
1006.23,-394.35,16.89
1006.24,-394.35,16.88
1006.25,-394.35,16.88
1006.26,-394.34,16.88
1006.27,-394.34,16.88
1006.28,-394.33,16.88
1006.29,-394.33,16.88
1006.3,-394.33,16.88
1006.31,-394.32,16.88
1006.32,-394.32,16.88
1006.33,-394.32,16.88
1006.34,-394.31,16.87
1006.35,-394.31,16.87
1006.36,-394.3,16.87
1006.37,-394.3,16.87
1006.38,-394.3,16.87
1006.39,-394.29,16.87
1006.4,-394.29,16.87
1006.41,-394.29,16.87
1006.42,-394.28,16.87
1006.43,-394.28,16.87
1006.44,-394.27,16.87
1006.45,-394.27,16.86
1006.46,-394.27,16.86
1006.47,-394.26,16.86
1006.48,-394.26,16.86
1006.49,-394.26,16.86
1006.5,-394.25,16.86
1006.51,-394.25,16.86
1006.52,-394.25,16.86
1006.53,-394.24,16.86
1006.54,-394.24,16.86
1006.55,-394.23,16.85
1006.56,-394.23,16.85
1006.57,-394.23,16.85
1006.58,-394.22,16.85
1006.59,-394.22,16.85
1006.6,-394.22,16.85
1006.61,-394.21,16.85
1006.62,-394.21,16.85
1006.63,-394.21,16.85
1006.64,-394.2,16.85
1006.65,-394.2,16.85
1006.66,-394.19,16.84
1006.67,-394.19,16.84
1006.68,-394.19,16.84
1006.69,-394.18,16.84
1006.7,-394.18,16.84
1006.71,-394.18,16.84
1006.72,-394.17,16.84
1006.73,-394.17,16.84
1006.74,-394.17,16.84
1006.75,-394.16,16.84
1006.76,-394.16,16.83
1006.77,-394.16,16.83
1006.78,-394.15,16.83
1006.79,-394.15,16.83
1006.8,-394.14,16.83
1006.81,-394.14,16.83
1006.82,-394.14,16.83
1006.83,-394.13,16.83
1006.84,-394.13,16.83
1006.85,-394.13,16.83
1006.86,-394.12,16.82
1006.87,-394.12,16.82
1006.88,-394.12,16.82
1006.89,-394.11,16.82
1006.9,-394.11,16.82
1006.91,-394.11,16.82
1006.92,-394.1,16.82
1006.93,-394.1,16.82
1006.94,-394.1,16.82
1006.95,-394.09,16.82
1006.96,-394.09,16.82
1006.97,-394.09,16.81
1006.98,-394.08,16.81
1006.99,-394.08,16.81
1007,-394.07,16.81
1007.01,-394.07,16.81
1007.02,-394.07,16.81
1007.03,-394.06,16.81
1007.04,-394.06,16.81
1007.05,-394.06,16.81
1007.06,-394.05,16.81
1007.07,-394.05,16.8
1007.08,-394.05,16.8
1007.09,-394.04,16.8
1007.1,-394.04,16.8
1007.11,-394.04,16.8
1007.12,-394.03,16.8
1007.13,-394.03,16.8
1007.14,-394.03,16.8
1007.15,-394.02,16.8
1007.16,-394.02,16.8
1007.17,-394.02,16.8
1007.18,-394.01,16.79
1007.19,-394.01,16.79
1007.2,-394.01,16.79
1007.21,-394,16.79
1007.22,-394,16.79
1007.23,-394,16.79
1007.24,-393.99,16.79
1007.25,-393.99,16.79
1007.26,-393.99,16.79
1007.27,-393.98,16.79
1007.28,-393.98,16.78
1007.29,-393.98,16.78
1007.3,-393.97,16.78
1007.31,-393.97,16.78
1007.32,-393.97,16.78
1007.33,-393.96,16.78
1007.34,-393.96,16.78
1007.35,-393.96,16.78
1007.36,-393.95,16.78
1007.37,-393.95,16.78
1007.38,-393.95,16.78
1007.39,-393.94,16.77
1007.4,-393.94,16.77
1007.41,-393.94,16.77
1007.42,-393.93,16.77
1007.43,-393.93,16.77
1007.44,-393.93,16.77
1007.45,-393.92,16.77
1007.46,-393.92,16.77
1007.47,-393.92,16.77
1007.48,-393.91,16.77
1007.49,-393.91,16.76
1007.5,-393.91,16.76
1007.51,-393.91,16.76
1007.52,-393.9,16.76
1007.53,-393.9,16.76
1007.54,-393.9,16.76
1007.55,-393.89,16.76
1007.56,-393.89,16.76
1007.57,-393.89,16.76
1007.58,-393.88,16.76
1007.59,-393.88,16.76
1007.6,-393.88,16.75
1007.61,-393.87,16.75
1007.62,-393.87,16.75
1007.63,-393.87,16.75
1007.64,-393.86,16.75
1007.65,-393.86,16.75
1007.66,-393.86,16.75
1007.67,-393.85,16.75
1007.68,-393.85,16.75
1007.69,-393.85,16.75
1007.7,-393.84,16.75
1007.71,-393.84,16.74
1007.72,-393.84,16.74
1007.73,-393.84,16.74
1007.74,-393.83,16.74
1007.75,-393.83,16.74
1007.76,-393.83,16.74
1007.77,-393.82,16.74
1007.78,-393.82,16.74
1007.79,-393.82,16.74
1007.8,-393.81,16.74
1007.81,-393.81,16.73
1007.82,-393.81,16.73
1007.83,-393.8,16.73
1007.84,-393.8,16.73
1007.85,-393.8,16.73
1007.86,-393.8,16.73
1007.87,-393.79,16.73
1007.88,-393.79,16.73
1007.89,-393.79,16.73
1007.9,-393.78,16.73
1007.91,-393.78,16.73
1007.92,-393.78,16.72
1007.93,-393.77,16.72
1007.94,-393.77,16.72
1007.95,-393.77,16.72
1007.96,-393.76,16.72
1007.97,-393.76,16.72
1007.98,-393.76,16.72
1007.99,-393.76,16.72
1008,-393.75,16.72
1008.01,-393.75,16.72
1008.02,-393.75,16.71
1008.03,-393.74,16.71
1008.04,-393.74,16.71
1008.05,-393.74,16.71
1008.06,-393.73,16.71
1008.07,-393.73,16.71
1008.08,-393.73,16.71
1008.09,-393.73,16.71
1008.1,-393.72,16.71
1008.11,-393.72,16.71
1008.12,-393.72,16.71
1008.13,-393.71,16.7
1008.14,-393.71,16.7
1008.15,-393.71,16.7
1008.16,-393.7,16.7
1008.17,-393.7,16.7
1008.18,-393.7,16.7
1008.19,-393.7,16.7
1008.2,-393.69,16.7
1008.21,-393.69,16.7
1008.22,-393.69,16.7
1008.23,-393.68,16.7
1008.24,-393.68,16.69
1008.25,-393.68,16.69
1008.26,-393.68,16.69
1008.27,-393.67,16.69
1008.28,-393.67,16.69
1008.29,-393.67,16.69
1008.3,-393.66,16.69
1008.31,-393.66,16.69
1008.32,-393.66,16.69
1008.33,-393.66,16.69
1008.34,-393.65,16.69
1008.35,-393.65,16.68
1008.36,-393.65,16.68
1008.37,-393.64,16.68
1008.38,-393.64,16.68
1008.39,-393.64,16.68
1008.4,-393.64,16.68
1008.41,-393.63,16.68
1008.42,-393.63,16.68
1008.43,-393.63,16.68
1008.44,-393.62,16.68
1008.45,-393.62,16.67
1008.46,-393.62,16.67
1008.47,-393.62,16.67
1008.48,-393.61,16.67
1008.49,-393.61,16.67
1008.5,-393.61,16.67
1008.51,-393.6,16.67
1008.52,-393.6,16.67
1008.53,-393.6,16.67
1008.54,-393.6,16.67
1008.55,-393.59,16.67
1008.56,-393.59,16.66
1008.57,-393.59,16.66
1008.58,-393.59,16.66
1008.59,-393.58,16.66
1008.6,-393.58,16.66
1008.61,-393.58,16.66
1008.62,-393.57,16.66
1008.63,-393.57,16.66
1008.64,-393.57,16.66
1008.65,-393.57,16.66
1008.66,-393.56,16.66
1008.67,-393.56,16.65
1008.68,-393.56,16.65
1008.69,-393.55,16.65
1008.7,-393.55,16.65
1008.71,-393.55,16.65
1008.72,-393.55,16.65
1008.73,-393.54,16.65
1008.74,-393.54,16.65
1008.75,-393.54,16.65
1008.76,-393.54,16.65
1008.77,-393.53,16.65
1008.78,-393.53,16.64
1008.79,-393.53,16.64
1008.8,-393.53,16.64
1008.81,-393.52,16.64
1008.82,-393.52,16.64
1008.83,-393.52,16.64
1008.84,-393.51,16.64
1008.85,-393.51,16.64
1008.86,-393.51,16.64
1008.87,-393.51,16.64
1008.88,-393.5,16.63
1008.89,-393.5,16.63
1008.9,-393.5,16.63
1008.91,-393.5,16.63
1008.92,-393.49,16.63
1008.93,-393.49,16.63
1008.94,-393.49,16.63
1008.95,-393.49,16.63
1008.96,-393.48,16.63
1008.97,-393.48,16.63
1008.98,-393.48,16.63
1008.99,-393.48,16.62
1009,-393.47,16.62
1009.01,-393.47,16.62
1009.02,-393.47,16.62
1009.03,-393.46,16.62
1009.04,-393.46,16.62
1009.05,-393.46,16.62
1009.06,-393.46,16.62
1009.07,-393.45,16.62
1009.08,-393.45,16.62
1009.09,-393.45,16.62
1009.1,-393.45,16.61
1009.11,-393.44,16.61
1009.12,-393.44,16.61
1009.13,-393.44,16.61
1009.14,-393.44,16.61
1009.15,-393.43,16.61
1009.16,-393.43,16.61
1009.17,-393.43,16.61
1009.18,-393.43,16.61
1009.19,-393.42,16.61
1009.2,-393.42,16.61
1009.21,-393.42,16.6
1009.22,-393.42,16.6
1009.23,-393.41,16.6
1009.24,-393.41,16.6
1009.25,-393.41,16.6
1009.26,-393.41,16.6
1009.27,-393.4,16.6
1009.28,-393.4,16.6
1009.29,-393.4,16.6
1009.3,-393.4,16.6
1009.31,-393.39,16.6
1009.32,-393.39,16.59
1009.33,-393.39,16.59
1009.34,-393.39,16.59
1009.35,-393.38,16.59
1009.36,-393.38,16.59
1009.37,-393.38,16.59
1009.38,-393.38,16.59
1009.39,-393.37,16.59
1009.4,-393.37,16.59
1009.41,-393.37,16.59
1009.42,-393.37,16.59
1009.43,-393.37,16.58
1009.44,-393.36,16.58
1009.45,-393.36,16.58
1009.46,-393.36,16.58
1009.47,-393.36,16.58
1009.48,-393.35,16.58
1009.49,-393.35,16.58
1009.5,-393.35,16.58
1009.51,-393.35,16.58
1009.52,-393.34,16.58
1009.53,-393.34,16.57
1009.54,-393.34,16.57
1009.55,-393.34,16.57
1009.56,-393.33,16.57
1009.57,-393.33,16.57
1009.58,-393.33,16.57
1009.59,-393.33,16.57
1009.6,-393.32,16.57
1009.61,-393.32,16.57
1009.62,-393.32,16.57
1009.63,-393.32,16.57
1009.64,-393.32,16.56
1009.65,-393.31,16.56
1009.66,-393.31,16.56
1009.67,-393.31,16.56
1009.68,-393.31,16.56
1009.69,-393.3,16.56
1009.7,-393.3,16.56
1009.71,-393.3,16.56
1009.72,-393.3,16.56
1009.73,-393.29,16.56
1009.74,-393.29,16.56
1009.75,-393.29,16.55
1009.76,-393.29,16.55
1009.77,-393.29,16.55
1009.78,-393.28,16.55
1009.79,-393.28,16.55
1009.8,-393.28,16.55
1009.81,-393.28,16.55
1009.82,-393.27,16.55
1009.83,-393.27,16.55
1009.84,-393.27,16.55
1009.85,-393.27,16.55
1009.86,-393.27,16.54
1009.87,-393.26,16.54
1009.88,-393.26,16.54
1009.89,-393.26,16.54
1009.9,-393.26,16.54
1009.91,-393.25,16.54
1009.92,-393.25,16.54
1009.93,-393.25,16.54
1009.94,-393.25,16.54
1009.95,-393.25,16.54
1009.96,-393.24,16.54
1009.97,-393.24,16.53
1009.98,-393.24,16.53
1009.99,-393.24,16.53
1010,-393.23,16.53
1010.01,-393.23,16.53
1010.02,-393.23,16.53
1010.03,-393.23,16.53
1010.04,-393.23,16.53
1010.05,-393.22,16.53
1010.06,-393.22,16.53
1010.07,-393.22,16.53
1010.08,-393.22,16.52
1010.09,-393.21,16.52
1010.1,-393.21,16.52
1010.11,-393.21,16.52
1010.12,-393.21,16.52
1010.13,-393.21,16.52
1010.14,-393.2,16.52
1010.15,-393.2,16.52
1010.16,-393.2,16.52
1010.17,-393.2,16.52
1010.18,-393.2,16.52
1010.19,-393.19,16.51
1010.2,-393.19,16.51
1010.21,-393.19,16.51
1010.22,-393.19,16.51
1010.23,-393.19,16.51
1010.24,-393.18,16.51
1010.25,-393.18,16.51
1010.26,-393.18,16.51
1010.27,-393.18,16.51
1010.28,-393.17,16.51
1010.29,-393.17,16.51
1010.3,-393.17,16.5
1010.31,-393.17,16.5
1010.32,-393.17,16.5
1010.33,-393.16,16.5
1010.34,-393.16,16.5
1010.35,-393.16,16.5
1010.36,-393.16,16.5
1010.37,-393.16,16.5
1010.38,-393.15,16.5
1010.39,-393.15,16.5
1010.4,-393.15,16.5
1010.41,-393.15,16.5
1010.42,-393.15,16.49
1010.43,-393.14,16.49
1010.44,-393.14,16.49
1010.45,-393.14,16.49
1010.46,-393.14,16.49
1010.47,-393.14,16.49
1010.48,-393.13,16.49
1010.49,-393.13,16.49
1010.5,-393.13,16.49
1010.51,-393.13,16.49
1010.52,-393.13,16.49
1010.53,-393.12,16.48
1010.54,-393.12,16.48
1010.55,-393.12,16.48
1010.56,-393.12,16.48
1010.57,-393.12,16.48
1010.58,-393.11,16.48
1010.59,-393.11,16.48
1010.6,-393.11,16.48
1010.61,-393.11,16.48
1010.62,-393.11,16.48
1010.63,-393.1,16.48
1010.64,-393.1,16.47
1010.65,-393.1,16.47
1010.66,-393.1,16.47
1010.67,-393.1,16.47
1010.68,-393.1,16.47
1010.69,-393.09,16.47
1010.7,-393.09,16.47
1010.71,-393.09,16.47
1010.72,-393.09,16.47
1010.73,-393.09,16.47
1010.74,-393.08,16.47
1010.75,-393.08,16.46
1010.76,-393.08,16.46
1010.77,-393.08,16.46
1010.78,-393.08,16.46
1010.79,-393.07,16.46
1010.8,-393.07,16.46
1010.81,-393.07,16.46
1010.82,-393.07,16.46
1010.83,-393.07,16.46
1010.84,-393.07,16.46
1010.85,-393.06,16.46
1010.86,-393.06,16.45
1010.87,-393.06,16.45
1010.88,-393.06,16.45
1010.89,-393.06,16.45
1010.9,-393.05,16.45
1010.91,-393.05,16.45
1010.92,-393.05,16.45
1010.93,-393.05,16.45
1010.94,-393.05,16.45
1010.95,-393.05,16.45
1010.96,-393.04,16.45
1010.97,-393.04,16.44
1010.98,-393.04,16.44
1010.99,-393.04,16.44
1011,-393.04,16.44
1011.01,-393.03,16.44
1011.02,-393.03,16.44
1011.03,-393.03,16.44
1011.04,-393.03,16.44
1011.05,-393.03,16.44
1011.06,-393.03,16.44
1011.07,-393.02,16.44
1011.08,-393.02,16.43
1011.09,-393.02,16.43
1011.1,-393.02,16.43
1011.11,-393.02,16.43
1011.12,-393.02,16.43
1011.13,-393.01,16.43
1011.14,-393.01,16.43
1011.15,-393.01,16.43
1011.16,-393.01,16.43
1011.17,-393.01,16.43
1011.18,-393,16.43
1011.19,-393,16.43
1011.2,-393,16.42
1011.21,-393,16.42
1011.22,-393,16.42
1011.23,-393,16.42
1011.24,-392.99,16.42
1011.25,-392.99,16.42
1011.26,-392.99,16.42
1011.27,-392.99,16.42
1011.28,-392.99,16.42
1011.29,-392.99,16.42
1011.3,-392.98,16.42
1011.31,-392.98,16.41
1011.32,-392.98,16.41
1011.33,-392.98,16.41
1011.34,-392.98,16.41
1011.35,-392.98,16.41
1011.36,-392.97,16.41
1011.37,-392.97,16.41
1011.38,-392.97,16.41
1011.39,-392.97,16.41
1011.4,-392.97,16.41
1011.41,-392.97,16.41
1011.42,-392.96,16.4
1011.43,-392.96,16.4
1011.44,-392.96,16.4
1011.45,-392.96,16.4
1011.46,-392.96,16.4
1011.47,-392.96,16.4
1011.48,-392.96,16.4
1011.49,-392.95,16.4
1011.5,-392.95,16.4
1011.51,-392.95,16.4
1011.52,-392.95,16.4
1011.53,-392.95,16.39
1011.54,-392.95,16.39
1011.55,-392.94,16.39
1011.56,-392.94,16.39
1011.57,-392.94,16.39
1011.58,-392.94,16.39
1011.59,-392.94,16.39
1011.6,-392.94,16.39
1011.61,-392.93,16.39
1011.62,-392.93,16.39
1011.63,-392.93,16.39
1011.64,-392.93,16.39
1011.65,-392.93,16.38
1011.66,-392.93,16.38
1011.67,-392.93,16.38
1011.68,-392.92,16.38
1011.69,-392.92,16.38
1011.7,-392.92,16.38
1011.71,-392.92,16.38
1011.72,-392.92,16.38
1011.73,-392.92,16.38
1011.74,-392.92,16.38
1011.75,-392.91,16.38
1011.76,-392.91,16.37
1011.77,-392.91,16.37
1011.78,-392.91,16.37
1011.79,-392.91,16.37
1011.8,-392.91,16.37
1011.81,-392.9,16.37
1011.82,-392.9,16.37
1011.83,-392.9,16.37
1011.84,-392.9,16.37
1011.85,-392.9,16.37
1011.86,-392.9,16.37
